obs_id,train_id,class,class_name
id_000360,test,NA,NA
id_000361,train,2,c
id_000362,train,8,i
id_000363,valid,21,v
id_000364,valid,7,h
id_000365,train,15,p
id_000366,valid,21,v
id_000367,train,1,b
id_000368,train,18,s
id_000369,train,18,s
id_000370,test,NA,NA
id_000371,test,NA,NA
id_000372,test,NA,NA
id_000373,train,24,y
id_000374,train,5,f
id_000375,test,NA,NA
id_000376,train,10,k
id_000377,train,8,i
id_000378,train,22,w
id_000379,valid,4,e
id_000380,test,NA,NA
id_000381,train,11,l
id_000382,train,14,o
id_000383,valid,17,r
id_000384,train,25,z
id_000385,train,6,g
id_000386,train,6,g
id_000387,train,20,u
id_000388,valid,21,v
id_000389,train,2,c
id_000390,valid,24,y
id_000391,train,3,d
id_000392,train,3,d
id_000393,valid,23,x
id_000394,valid,13,n
id_000395,train,4,e
id_000396,valid,9,j
id_000397,train,17,r
id_000398,train,8,i
id_000399,train,9,j
id_000400,train,3,d
id_000401,train,17,r
id_000402,valid,4,e
id_000403,valid,24,y
id_000404,train,23,x
id_000405,train,24,y
id_000406,test,NA,NA
id_000407,valid,9,j
id_000408,train,20,u
id_000409,valid,0,a
id_000410,train,24,y
id_000411,train,25,z
id_000412,train,9,j
id_000413,train,19,t
id_000414,test,NA,NA
id_000415,valid,18,s
id_000416,train,12,m
id_000417,test,NA,NA
id_000418,train,7,h
id_000419,test,NA,NA
id_000420,test,NA,NA
id_000421,valid,11,l
id_000422,train,13,n
id_000423,test,NA,NA
id_000424,valid,3,d
id_000425,train,8,i
id_000426,valid,10,k
id_000427,valid,2,c
id_000428,valid,24,y
id_000429,test,NA,NA
id_000430,test,NA,NA
id_000431,valid,24,y
id_000432,test,NA,NA
id_000433,train,9,j
id_000434,train,13,n
id_000435,train,2,c
id_000436,train,20,u
id_000437,train,19,t
id_000438,train,1,b
id_000439,test,NA,NA
id_000440,train,23,x
id_000441,train,1,b
id_000442,train,7,h
id_000443,train,12,m
id_000444,valid,15,p
id_000445,train,6,g
id_000446,valid,10,k
id_000447,test,NA,NA
id_000448,test,NA,NA
id_000449,train,3,d
id_000450,train,1,b
id_000451,train,24,y
id_000452,train,11,l
id_000453,valid,9,j
id_000454,train,4,e
id_000455,valid,1,b
id_000456,train,17,r
id_000457,valid,14,o
id_000458,test,NA,NA
id_000459,train,15,p
id_000460,test,NA,NA
id_000461,train,4,e
id_000462,valid,12,m
id_000463,train,0,a
id_000464,train,11,l
id_000465,valid,6,g
id_000466,train,24,y
id_000467,valid,18,s
id_000468,train,4,e
id_000469,train,12,m
id_000470,train,17,r
id_000471,test,NA,NA
id_000472,train,24,y
id_000473,train,18,s
id_000474,train,10,k
id_000475,test,NA,NA
id_000476,train,6,g
id_000477,valid,22,w
id_000478,train,11,l
id_000479,test,NA,NA
id_000480,train,17,r
id_000481,valid,19,t
id_000482,test,NA,NA
id_000483,valid,22,w
id_000484,train,24,y
id_000485,train,15,p
id_000486,train,13,n
id_000487,train,4,e
id_000488,train,0,a
id_000489,train,22,w
id_000490,test,NA,NA
id_000491,valid,0,a
id_000492,test,NA,NA
id_000493,test,NA,NA
id_000494,valid,4,e
id_000495,valid,10,k
id_000496,test,NA,NA
id_000497,test,NA,NA
id_000498,train,13,n
id_000499,valid,21,v
id_000500,train,1,b
id_000501,train,14,o
id_000502,test,NA,NA
id_000503,test,NA,NA
id_000504,test,NA,NA
id_000505,train,12,m
id_000506,test,NA,NA
id_000507,valid,10,k
id_000508,train,21,v
id_000509,train,19,t
id_000510,train,13,n
id_000511,train,22,w
id_000512,train,12,m
id_000513,valid,0,a
id_000514,test,NA,NA
id_000515,valid,18,s
id_000516,valid,4,e
id_000517,test,NA,NA
id_000518,valid,14,o
id_000519,valid,8,i
id_000520,test,NA,NA
id_000521,train,21,v
id_000522,valid,18,s
id_000523,train,9,j
id_000524,train,3,d
id_000525,train,10,k
id_000526,train,24,y
id_000527,train,20,u
id_000528,train,19,t
id_000529,test,NA,NA
id_000530,valid,25,z
id_000531,valid,15,p
id_000532,valid,0,a
id_000533,train,8,i
id_000534,test,NA,NA
id_000535,test,NA,NA
id_000536,valid,1,b
id_000537,train,9,j
id_000538,train,8,i
id_000539,valid,4,e
id_000540,valid,16,q
id_000541,train,10,k
id_000542,test,NA,NA
id_000543,test,NA,NA
id_000544,train,8,i
id_000545,train,5,f
id_000546,test,NA,NA
id_000547,train,25,z
id_000548,valid,9,j
id_000549,train,14,o
id_000550,train,18,s
id_000551,train,22,w
id_000552,test,NA,NA
id_000553,test,NA,NA
id_000554,valid,23,x
id_000555,valid,19,t
id_000556,train,9,j
id_000557,train,2,c
id_000558,train,1,b
id_000559,valid,21,v
id_000560,train,21,v
id_000561,train,16,q
id_000562,valid,3,d
id_000563,valid,25,z
id_000564,test,NA,NA
id_000565,valid,23,x
id_000566,train,18,s
id_000567,train,6,g
id_000568,test,NA,NA
id_000569,valid,7,h
id_000570,train,24,y
id_000571,train,4,e
id_000572,train,10,k
id_000573,valid,6,g
id_000574,train,2,c
id_000575,train,21,v
id_000576,train,13,n
id_000577,valid,17,r
id_000578,train,10,k
id_000579,train,21,v
id_000580,train,19,t
id_000581,train,9,j
id_000582,train,24,y
id_000583,train,16,q
id_000584,valid,0,a
id_000585,train,15,p
id_000586,train,10,k
id_000587,test,NA,NA
id_000588,valid,13,n
id_000589,train,24,y
id_000590,train,18,s
id_000591,test,NA,NA
id_000592,train,6,g
id_000593,test,NA,NA
id_000594,test,NA,NA
id_000595,train,21,v
id_000596,train,16,q
id_000597,train,12,m
id_000598,train,12,m
id_000599,train,9,j
id_000600,valid,11,l
id_000601,valid,21,v
id_000602,train,24,y
id_000603,train,3,d
id_000604,train,19,t
id_000605,train,25,z
id_000606,train,25,z
id_000607,train,9,j
id_000608,train,10,k
id_000609,train,24,y
id_000610,train,2,c
id_000611,test,NA,NA
id_000612,train,8,i
id_000613,test,NA,NA
id_000614,test,NA,NA
id_000615,train,18,s
id_000616,train,10,k
id_000617,train,3,d
id_000618,test,NA,NA
id_000619,test,NA,NA
id_000620,train,1,b
id_000621,train,22,w
id_000622,valid,5,f
id_000623,train,13,n
id_000624,train,3,d
id_000625,train,8,i
id_000626,valid,16,q
id_000627,valid,6,g
id_000628,valid,16,q
id_000629,valid,12,m
id_000630,valid,24,y
id_000631,test,NA,NA
id_000632,train,9,j
id_000633,train,8,i
id_000634,train,21,v
id_000635,test,NA,NA
id_000636,train,8,i
id_000637,train,2,c
id_000638,valid,1,b
id_000639,train,17,r
id_000640,train,17,r
id_000641,train,23,x
id_000642,train,7,h
id_000643,test,NA,NA
id_000644,train,5,f
id_000645,valid,20,u
id_000646,train,5,f
id_000647,valid,0,a
id_000648,train,22,w
id_000649,train,17,r
id_000650,test,NA,NA
id_000651,test,NA,NA
id_000652,train,21,v
id_000653,train,9,j
id_000654,test,NA,NA
id_000655,train,14,o
id_000656,train,2,c
id_000657,train,5,f
id_000658,train,15,p
id_000659,train,19,t
id_000660,test,NA,NA
id_000661,valid,9,j
id_000662,train,20,u
id_000663,test,NA,NA
id_000664,test,NA,NA
id_000665,train,9,j
id_000666,valid,15,p
id_000667,test,NA,NA
id_000668,train,5,f
id_000669,test,NA,NA
id_000670,valid,17,r
id_000671,train,19,t
id_000672,valid,13,n
id_000673,test,NA,NA
id_000674,valid,13,n
id_000675,train,12,m
id_000676,train,10,k
id_000677,train,9,j
id_000678,train,3,d
id_000679,train,7,h
id_000680,train,7,h
id_000681,train,19,t
id_000682,test,NA,NA
id_000683,valid,3,d
id_000684,train,13,n
id_000685,test,NA,NA
id_000686,valid,13,n
id_000687,train,9,j
id_000688,train,11,l
id_000689,test,NA,NA
id_000690,test,NA,NA
id_000691,test,NA,NA
id_000692,train,13,n
id_000693,train,21,v
id_000694,train,15,p
id_000695,test,NA,NA
id_000696,train,14,o
id_000697,train,20,u
id_000698,train,4,e
id_000699,test,NA,NA
id_000700,valid,12,m
id_000701,train,24,y
id_000702,train,23,x
id_000703,valid,19,t
id_000704,train,17,r
id_000705,test,NA,NA
id_000706,train,1,b
id_000707,train,10,k
id_000708,test,NA,NA
id_000709,valid,24,y
id_000710,train,18,s
id_000711,valid,18,s
id_000712,train,12,m
id_000713,train,3,d
id_000714,train,20,u
id_000715,train,11,l
id_000716,train,11,l
id_000717,train,0,a
id_000718,train,3,d
id_000719,train,10,k
id_000720,test,NA,NA
id_000721,test,NA,NA
id_000722,train,15,p
id_000723,valid,23,x
id_000724,train,18,s
id_000725,valid,6,g
id_000726,train,21,v
id_000727,test,NA,NA
id_000728,train,14,o
id_000729,test,NA,NA
id_000730,train,1,b
id_000731,valid,18,s
id_000732,valid,14,o
id_000733,valid,19,t
id_000734,test,NA,NA
id_000735,valid,18,s
id_000736,train,7,h
id_000737,train,7,h
id_000738,train,21,v
id_000739,valid,2,c
id_000740,train,1,b
id_000741,train,9,j
id_000742,train,14,o
id_000743,train,15,p
id_000744,train,7,h
id_000745,train,5,f
id_000746,test,NA,NA
id_000747,test,NA,NA
id_000748,train,21,v
id_000749,train,3,d
id_000750,valid,17,r
id_000751,train,12,m
id_000752,train,23,x
id_000753,test,NA,NA
id_000754,train,25,z
id_000755,train,11,l
id_000756,train,4,e
id_000757,valid,11,l
id_000758,valid,5,f
id_000759,train,24,y
id_000760,test,NA,NA
id_000761,train,20,u
id_000762,train,4,e
id_000763,train,22,w
id_000764,train,5,f
id_000765,train,4,e
id_000766,train,4,e
id_000767,train,14,o
id_000768,valid,18,s
id_000769,train,22,w
id_000770,valid,18,s
id_000771,test,NA,NA
id_000772,valid,21,v
id_000773,train,0,a
id_000774,train,25,z
id_000775,test,NA,NA
id_000776,train,11,l
id_000777,train,0,a
id_000778,valid,19,t
id_000779,train,25,z
id_000780,train,25,z
id_000781,train,23,x
id_000782,test,NA,NA
id_000783,train,18,s
id_000784,train,12,m
id_000785,train,22,w
id_000786,train,4,e
id_000787,train,16,q
id_000788,train,7,h
id_000789,test,NA,NA
id_000790,test,NA,NA
id_000791,test,NA,NA
id_000792,train,1,b
id_000793,valid,24,y
id_000794,valid,8,i
id_000795,train,13,n
id_000796,train,16,q
id_000797,train,6,g
id_000798,train,13,n
id_000799,train,20,u
id_000800,train,8,i
id_000801,train,22,w
id_000802,valid,0,a
id_000803,train,25,z
id_000804,test,NA,NA
id_000805,valid,7,h
id_000806,train,17,r
id_000807,test,NA,NA
id_000808,test,NA,NA
id_000809,valid,8,i
id_000810,train,0,a
id_000811,train,9,j
id_000812,test,NA,NA
id_000813,train,9,j
id_000814,test,NA,NA
id_000815,valid,9,j
id_000816,train,14,o
id_000817,train,23,x
id_000818,valid,23,x
id_000819,valid,6,g
id_000820,train,18,s
id_000821,valid,9,j
id_000822,test,NA,NA
id_000823,train,19,t
id_000824,test,NA,NA
id_000825,train,22,w
id_000826,valid,0,a
id_000827,train,5,f
id_000828,valid,9,j
id_000829,train,7,h
id_000830,train,18,s
id_000831,train,18,s
id_000832,test,NA,NA
id_000833,test,NA,NA
id_000834,train,20,u
id_000835,valid,10,k
id_000836,test,NA,NA
id_000837,train,1,b
id_000838,train,22,w
id_000839,test,NA,NA
id_000840,valid,13,n
id_000841,train,23,x
id_000842,valid,3,d
id_000843,train,6,g
id_000844,valid,12,m
id_000845,train,25,z
id_000846,test,NA,NA
id_000847,train,1,b
id_000848,valid,16,q
id_000849,test,NA,NA
id_000850,train,9,j
id_000851,train,24,y
id_000852,test,NA,NA
id_000853,valid,1,b
id_000854,train,25,z
id_000855,valid,5,f
id_000856,valid,0,a
id_000857,train,6,g
id_000858,valid,18,s
id_000859,train,6,g
id_000860,test,NA,NA
id_000861,train,0,a
id_000862,train,6,g
id_000863,train,17,r
id_000864,train,0,a
id_000865,train,1,b
id_000866,train,10,k
id_000867,test,NA,NA
id_000868,test,NA,NA
id_000869,train,18,s
id_000870,train,1,b
id_000871,train,10,k
id_000872,train,25,z
id_000873,train,21,v
id_000874,valid,5,f
id_000875,test,NA,NA
id_000876,train,0,a
id_000877,test,NA,NA
id_000878,test,NA,NA
id_000879,test,NA,NA
id_000880,test,NA,NA
id_000881,valid,8,i
id_000882,train,24,y
id_000883,valid,24,y
id_000884,test,NA,NA
id_000885,test,NA,NA
id_000886,train,20,u
id_000887,train,20,u
id_000888,train,17,r
id_000889,test,NA,NA
id_000890,train,8,i
id_000891,valid,0,a
id_000892,train,1,b
id_000893,valid,2,c
id_000894,train,0,a
id_000895,train,8,i
id_000896,train,3,d
id_000897,train,15,p
id_000898,test,NA,NA
id_000899,train,0,a
id_000900,train,4,e
id_000901,train,21,v
id_000902,test,NA,NA
id_000903,train,7,h
id_000904,train,4,e
id_000905,valid,5,f
id_000906,train,1,b
id_000907,train,1,b
id_000908,test,NA,NA
id_000909,valid,1,b
id_000910,train,1,b
id_000911,test,NA,NA
id_000912,train,20,u
id_000913,test,NA,NA
id_000914,test,NA,NA
id_000915,train,0,a
id_000916,train,11,l
id_000917,train,4,e
id_000918,valid,18,s
id_000919,train,18,s
id_000920,valid,22,w
id_000921,train,8,i
id_000922,test,NA,NA
id_000923,train,25,z
id_000924,valid,1,b
id_000925,train,23,x
id_000926,valid,21,v
id_000927,test,NA,NA
id_000928,train,7,h
id_000929,train,12,m
id_000930,test,NA,NA
id_000931,valid,15,p
id_000932,train,23,x
id_000933,test,NA,NA
id_000934,train,7,h
id_000935,train,18,s
id_000936,valid,19,t
id_000937,valid,24,y
id_000938,test,NA,NA
id_000939,valid,22,w
id_000940,train,8,i
id_000941,test,NA,NA
id_000942,train,23,x
id_000943,test,NA,NA
id_000944,train,10,k
id_000945,train,11,l
id_000946,valid,10,k
id_000947,train,17,r
id_000948,train,19,t
id_000949,train,23,x
id_000950,test,NA,NA
id_000951,valid,2,c
id_000952,train,4,e
id_000953,train,16,q
id_000954,train,22,w
id_000955,test,NA,NA
id_000956,train,6,g
id_000957,test,NA,NA
id_000958,train,4,e
id_000959,valid,12,m
id_000960,train,0,a
id_000961,train,9,j
id_000962,train,11,l
id_000963,valid,3,d
id_000964,test,NA,NA
id_000965,test,NA,NA
id_000966,test,NA,NA
id_000967,valid,9,j
id_000968,test,NA,NA
id_000969,test,NA,NA
id_000970,train,18,s
id_000971,train,25,z
id_000972,train,13,n
id_000973,train,11,l
id_000974,train,24,y
id_000975,train,3,d
id_000976,train,1,b
id_000977,valid,0,a
id_000978,train,15,p
id_000979,test,NA,NA
id_000980,valid,20,u
id_000981,train,3,d
id_000982,train,4,e
id_000983,test,NA,NA
id_000984,test,NA,NA
id_000985,valid,4,e
id_000986,train,12,m
id_000987,test,NA,NA
id_000988,valid,8,i
id_000989,test,NA,NA
id_000990,train,13,n
id_000991,train,3,d
id_000992,test,NA,NA
id_000993,test,NA,NA
id_000994,train,5,f
id_000995,test,NA,NA
id_000996,test,NA,NA
id_000997,train,16,q
id_000998,train,7,h
id_000999,valid,4,e
id_001000,train,6,g
id_001001,valid,13,n
id_001002,train,17,r
id_001003,train,9,j
id_001004,train,24,y
id_001005,train,3,d
id_001006,train,1,b
id_001007,valid,13,n
id_001008,train,14,o
id_001009,test,NA,NA
id_001010,valid,16,q
id_001011,test,NA,NA
id_001012,train,13,n
id_001013,train,2,c
id_001014,test,NA,NA
id_001015,train,10,k
id_001016,test,NA,NA
id_001017,train,22,w
id_001018,test,NA,NA
id_001019,train,3,d
id_001020,valid,6,g
id_001021,train,0,a
id_001022,train,21,v
id_001023,test,NA,NA
id_001024,train,21,v
id_001025,valid,4,e
id_001026,valid,19,t
id_001027,test,NA,NA
id_001028,test,NA,NA
id_001029,valid,8,i
id_001030,test,NA,NA
id_001031,valid,15,p
id_001032,valid,12,m
id_001033,train,8,i
id_001034,valid,24,y
id_001035,train,16,q
id_001036,test,NA,NA
id_001037,valid,9,j
id_001038,train,13,n
id_001039,train,22,w
id_001040,valid,3,d
id_001041,train,5,f
id_001042,test,NA,NA
id_001043,valid,15,p
id_001044,train,12,m
id_001045,train,4,e
id_001046,train,10,k
id_001047,train,15,p
id_001048,valid,7,h
id_001049,train,12,m
id_001050,test,NA,NA
id_001051,train,1,b
id_001052,train,13,n
id_001053,valid,11,l
id_001054,train,23,x
id_001055,train,22,w
id_001056,train,4,e
id_001057,test,NA,NA
id_001058,valid,10,k
id_001059,valid,14,o
id_001060,train,2,c
id_001061,train,3,d
id_001062,valid,23,x
id_001063,valid,22,w
id_001064,valid,4,e
id_001065,train,13,n
id_001066,test,NA,NA
id_001067,valid,8,i
id_001068,test,NA,NA
id_001069,train,24,y
id_001070,test,NA,NA
id_001071,test,NA,NA
id_001072,train,0,a
id_001073,test,NA,NA
id_001074,train,10,k
id_001075,train,23,x
id_001076,valid,13,n
id_001077,test,NA,NA
id_001078,train,0,a
id_001079,train,9,j
id_001080,train,9,j
id_001081,test,NA,NA
id_001082,test,NA,NA
id_001083,train,16,q
id_001084,train,0,a
id_001085,valid,17,r
id_001086,train,21,v
id_001087,test,NA,NA
id_001088,train,2,c
id_001089,test,NA,NA
id_001090,valid,10,k
id_001091,train,12,m
id_001092,train,18,s
id_001093,train,6,g
id_001094,test,NA,NA
id_001095,train,18,s
id_001096,train,19,t
id_001097,train,0,a
id_001098,test,NA,NA
id_001099,valid,16,q
id_001100,test,NA,NA
id_001101,train,17,r
id_001102,valid,6,g
id_001103,train,10,k
id_001104,train,3,d
id_001105,test,NA,NA
id_001106,test,NA,NA
id_001107,valid,8,i
id_001108,train,10,k
id_001109,train,24,y
id_001110,test,NA,NA
id_001111,train,5,f
id_001112,test,NA,NA
id_001113,test,NA,NA
id_001114,train,17,r
id_001115,test,NA,NA
id_001116,train,13,n
id_001117,train,7,h
id_001118,train,18,s
id_001119,test,NA,NA
id_001120,train,19,t
id_001121,valid,2,c
id_001122,train,20,u
id_001123,valid,12,m
id_001124,train,21,v
id_001125,valid,19,t
id_001126,train,23,x
id_001127,test,NA,NA
id_001128,train,11,l
id_001129,train,7,h
id_001130,train,8,i
id_001131,train,22,w
id_001132,valid,2,c
id_001133,valid,10,k
id_001134,valid,10,k
id_001135,train,11,l
id_001136,train,4,e
id_001137,train,6,g
id_001138,train,16,q
id_001139,test,NA,NA
id_001140,train,10,k
id_001141,train,4,e
id_001142,train,7,h
id_001143,train,20,u
id_001144,valid,4,e
id_001145,valid,20,u
id_001146,train,13,n
id_001147,train,8,i
id_001148,valid,7,h
id_001149,train,20,u
id_001150,valid,2,c
id_001151,train,21,v
id_001152,train,2,c
id_001153,train,18,s
id_001154,test,NA,NA
id_001155,valid,25,z
id_001156,test,NA,NA
id_001157,train,0,a
id_001158,train,5,f
id_001159,test,NA,NA
id_001160,test,NA,NA
id_001161,valid,2,c
id_001162,valid,7,h
id_001163,test,NA,NA
id_001164,test,NA,NA
id_001165,test,NA,NA
id_001166,test,NA,NA
id_001167,valid,24,y
id_001168,test,NA,NA
id_001169,train,17,r
id_001170,train,3,d
id_001171,valid,20,u
id_001172,train,19,t
id_001173,train,11,l
id_001174,train,11,l
id_001175,train,17,r
id_001176,train,1,b
id_001177,valid,16,q
id_001178,test,NA,NA
id_001179,valid,5,f
id_001180,train,1,b
id_001181,valid,9,j
id_001182,train,8,i
id_001183,test,NA,NA
id_001184,test,NA,NA
id_001185,valid,23,x
id_001186,test,NA,NA
id_001187,valid,3,d
id_001188,test,NA,NA
id_001189,test,NA,NA
id_001190,test,NA,NA
id_001191,train,20,u
