obs_id,train_id,class,class_name
id_000278,train,9,truck
id_000279,valid,4,deer
id_000280,train,7,horse
id_000281,test,NA,NA
id_000282,valid,5,dog
id_000283,valid,8,ship
id_000284,valid,3,cat
id_000285,test,NA,NA
id_000286,valid,1,car
id_000287,train,3,cat
id_000288,train,1,car
id_000289,test,NA,NA
id_000290,valid,2,bird
id_000291,train,2,bird
id_000292,valid,1,car
id_000293,test,NA,NA
id_000294,train,3,cat
id_000295,test,NA,NA
id_000296,train,6,frog
id_000297,train,0,airplane
id_000298,valid,1,car
id_000299,test,NA,NA
id_000300,train,9,truck
id_000301,train,6,frog
id_000302,valid,0,airplane
id_000303,test,NA,NA
id_000304,train,4,deer
id_000305,valid,3,cat
id_000306,test,NA,NA
id_000307,test,NA,NA
id_000308,train,8,ship
id_000309,train,0,airplane
id_000310,test,NA,NA
id_000311,train,1,car
id_000312,valid,1,car
id_000313,valid,8,ship
id_000314,train,7,horse
id_000315,train,2,bird
id_000316,train,4,deer
id_000317,train,0,airplane
id_000318,train,3,cat
id_000319,train,9,truck
id_000320,test,NA,NA
id_000321,train,6,frog
id_000322,train,3,cat
id_000323,valid,4,deer
id_000324,valid,9,truck
id_000325,test,NA,NA
id_000326,test,NA,NA
id_000327,train,8,ship
id_000328,test,NA,NA
id_000329,train,2,bird
id_000330,valid,7,horse
id_000331,train,9,truck
id_000332,test,NA,NA
id_000333,train,3,cat
id_000334,train,8,ship
id_000335,test,NA,NA
id_000336,test,NA,NA
id_000337,valid,4,deer
id_000338,valid,1,car
id_000339,test,NA,NA
id_000340,train,9,truck
id_000341,train,9,truck
id_000342,valid,1,car
id_000343,valid,5,dog
id_000344,valid,3,cat
id_000345,train,6,frog
id_000346,train,2,bird
id_000347,train,4,deer
id_000348,train,1,car
id_000349,valid,3,cat
id_000350,test,NA,NA
id_000351,valid,4,deer
id_000352,train,0,airplane
id_000353,train,7,horse
id_000354,test,NA,NA
id_000355,train,9,truck
id_000356,train,2,bird
id_000357,test,NA,NA
id_000358,train,0,airplane
id_000359,valid,8,ship
id_000360,valid,4,deer
id_000361,valid,1,car
id_000362,train,3,cat
id_000363,train,8,ship
id_000364,valid,2,bird
id_000365,train,5,dog
id_000366,valid,8,ship
id_000367,test,NA,NA
id_000368,train,6,frog
id_000369,train,6,frog
id_000370,valid,4,deer
id_000371,valid,4,deer
id_000372,valid,5,dog
id_000373,test,NA,NA
id_000374,valid,2,bird
id_000375,train,2,bird
id_000376,test,NA,NA
id_000377,train,3,cat
id_000378,valid,8,ship
id_000379,train,1,car
id_000380,train,4,deer
id_000381,train,9,truck
id_000382,train,5,dog
id_000383,test,NA,NA
id_000384,valid,9,truck
id_000385,train,2,bird
id_000386,test,NA,NA
id_000387,valid,7,horse
id_000388,valid,8,ship
id_000389,valid,1,car
id_000390,test,NA,NA
id_000391,train,1,car
id_000392,train,1,car
id_000393,test,NA,NA
id_000394,valid,5,dog
id_000395,valid,1,car
id_000396,train,3,cat
id_000397,test,NA,NA
id_000398,valid,3,cat
id_000399,valid,3,cat
id_000400,test,NA,NA
id_000401,train,6,frog
id_000402,train,1,car
id_000403,test,NA,NA
id_000404,train,8,ship
id_000405,train,9,truck
id_000406,train,7,horse
id_000407,test,NA,NA
id_000408,test,NA,NA
id_000409,train,0,airplane
id_000410,train,9,truck
id_000411,train,9,truck
id_000412,train,3,cat
id_000413,valid,7,horse
id_000414,test,NA,NA
id_000415,test,NA,NA
id_000416,train,4,deer
id_000417,train,4,deer
id_000418,valid,3,cat
id_000419,valid,6,frog
id_000420,valid,8,ship
id_000421,train,4,deer
id_000422,test,NA,NA
id_000423,train,6,frog
id_000424,train,1,car
id_000425,test,NA,NA
id_000426,train,4,deer
id_000427,valid,0,airplane
id_000428,train,9,truck
id_000429,train,8,ship
id_000430,train,8,ship
id_000431,train,9,truck
id_000432,train,0,airplane
id_000433,train,3,cat
id_000434,valid,5,dog
id_000435,train,1,car
id_000436,train,7,horse
id_000437,train,7,horse
id_000438,valid,0,airplane
id_000439,valid,4,deer
id_000440,valid,9,truck
id_000441,train,0,airplane
id_000442,train,2,bird
id_000443,train,4,deer
id_000444,valid,6,frog
id_000445,train,2,bird
id_000446,train,4,deer
id_000447,valid,3,cat
id_000448,train,9,truck
id_000449,test,NA,NA
id_000450,valid,0,airplane
id_000451,train,9,truck
id_000452,test,NA,NA
id_000453,train,3,cat
id_000454,train,1,car
id_000455,valid,0,airplane
id_000456,valid,6,frog
id_000457,valid,5,dog
id_000458,test,NA,NA
id_000459,test,NA,NA
id_000460,test,NA,NA
id_000461,test,NA,NA
id_000462,train,4,deer
id_000463,test,NA,NA
id_000464,test,NA,NA
id_000465,valid,2,bird
id_000466,train,9,truck
id_000467,train,7,horse
id_000468,train,1,car
id_000469,train,4,deer
id_000470,test,NA,NA
id_000471,train,4,deer
id_000472,valid,9,truck
id_000473,train,7,horse
id_000474,train,3,cat
id_000475,test,NA,NA
id_000476,train,2,bird
id_000477,valid,8,ship
id_000478,valid,4,deer
id_000479,valid,4,deer
id_000480,train,6,frog
id_000481,train,7,horse
id_000482,train,1,car
id_000483,train,8,ship
id_000484,test,NA,NA
id_000485,train,5,dog
id_000486,test,NA,NA
id_000487,valid,1,car
id_000488,train,0,airplane
id_000489,valid,8,ship
id_000490,train,1,car
id_000491,train,0,airplane
id_000492,test,NA,NA
id_000493,train,2,bird
id_000494,valid,1,car
id_000495,train,3,cat
id_000496,test,NA,NA
id_000497,valid,4,deer
id_000498,test,NA,NA
id_000499,train,8,ship
id_000500,valid,0,airplane
id_000501,train,5,dog
id_000502,test,NA,NA
id_000503,train,6,frog
id_000504,valid,6,frog
id_000505,train,4,deer
id_000506,valid,9,truck
id_000507,train,3,cat
id_000508,valid,8,ship
id_000509,valid,7,horse
id_000510,train,5,dog
id_000511,test,NA,NA
id_000512,train,4,deer
id_000513,test,NA,NA
id_000514,train,7,horse
id_000515,test,NA,NA
id_000516,train,1,car
id_000517,valid,6,frog
id_000518,valid,5,dog
id_000519,train,3,cat
id_000520,test,NA,NA
id_000521,train,8,ship
id_000522,train,7,horse
id_000523,test,NA,NA
id_000524,train,1,car
id_000525,train,3,cat
id_000526,test,NA,NA
id_000527,train,7,horse
id_000528,train,7,horse
id_000529,train,9,truck
id_000530,train,9,truck
id_000531,train,6,frog
id_000532,test,NA,NA
id_000533,test,NA,NA
id_000534,test,NA,NA
id_000535,train,1,car
id_000536,train,0,airplane
id_000537,train,3,cat
id_000538,test,NA,NA
id_000539,train,1,car
id_000540,test,NA,NA
id_000541,test,NA,NA
id_000542,test,NA,NA
id_000543,valid,6,frog
id_000544,valid,3,cat
id_000545,train,1,car
id_000546,train,1,car
id_000547,valid,9,truck
id_000548,train,3,cat
id_000549,test,NA,NA
id_000550,train,7,horse
id_000551,train,8,ship
id_000552,valid,5,dog
id_000553,train,0,airplane
id_000554,train,8,ship
id_000555,train,7,horse
id_000556,train,3,cat
id_000557,valid,0,airplane
id_000558,test,NA,NA
id_000559,test,NA,NA
id_000560,test,NA,NA
id_000561,train,6,frog
id_000562,test,NA,NA
id_000563,train,3,cat
id_000564,valid,7,horse
id_000565,train,8,ship
id_000566,valid,6,frog
id_000567,valid,2,bird
id_000568,train,6,frog
id_000569,train,2,bird
id_000570,train,9,truck
id_000571,train,1,car
id_000572,train,4,deer
id_000573,train,2,bird
id_000574,train,0,airplane
id_000575,test,NA,NA
id_000576,train,5,dog
id_000577,train,6,frog
id_000578,train,4,deer
id_000579,train,8,ship
id_000580,test,NA,NA
id_000581,test,NA,NA
id_000582,train,9,truck
id_000583,train,6,frog
id_000584,train,0,airplane
id_000585,valid,5,dog
id_000586,train,4,deer
id_000587,train,0,airplane
id_000588,train,5,dog
id_000589,valid,9,truck
id_000590,valid,7,horse
id_000591,train,5,dog
id_000592,train,2,bird
id_000593,train,7,horse
id_000594,train,6,frog
id_000595,train,8,ship
id_000596,test,NA,NA
id_000597,train,4,deer
id_000598,train,4,deer
id_000599,train,3,cat
id_000600,test,NA,NA
id_000601,valid,8,ship
id_000602,train,9,truck
id_000603,train,1,car
id_000604,train,7,horse
id_000605,valid,9,truck
id_000606,train,9,truck
id_000607,train,3,cat
id_000608,train,3,cat
id_000609,valid,9,truck
id_000610,train,1,car
id_000611,test,NA,NA
id_000612,valid,3,cat
id_000613,train,5,dog
id_000614,train,5,dog
id_000615,train,7,horse
id_000616,train,4,deer
id_000617,train,1,car
id_000618,train,3,cat
id_000619,train,6,frog
id_000620,valid,0,airplane
id_000621,train,8,ship
id_000622,valid,2,bird
id_000623,train,5,dog
id_000624,train,1,car
id_000625,train,3,cat
id_000626,train,6,frog
id_000627,valid,2,bird
id_000628,valid,6,frog
id_000629,test,NA,NA
id_000630,train,9,truck
id_000631,train,8,ship
id_000632,valid,3,cat
id_000633,train,3,cat
id_000634,train,9,truck
id_000635,train,4,deer
id_000636,train,3,cat
id_000637,valid,0,airplane
id_000638,train,0,airplane
id_000639,test,NA,NA
id_000640,train,6,frog
id_000641,train,8,ship
id_000642,train,2,bird
id_000643,train,9,truck
id_000644,train,1,car
id_000645,train,7,horse
id_000646,train,2,bird
id_000647,train,0,airplane
id_000648,train,8,ship
id_000649,valid,6,frog
id_000650,train,9,truck
id_000651,test,NA,NA
id_000652,valid,8,ship
id_000653,train,3,cat
id_000654,train,3,cat
id_000655,train,5,dog
id_000656,valid,0,airplane
id_000657,test,NA,NA
id_000658,train,5,dog
id_000659,test,NA,NA
id_000660,valid,8,ship
id_000661,valid,3,cat
id_000662,train,7,horse
id_000663,train,0,airplane
id_000664,train,6,frog
id_000665,train,3,cat
id_000666,train,5,dog
id_000667,valid,9,truck
id_000668,train,1,car
id_000669,valid,3,cat
id_000670,test,NA,NA
id_000671,valid,7,horse
id_000672,train,5,dog
id_000673,train,8,ship
id_000674,test,NA,NA
id_000675,test,NA,NA
id_000676,valid,4,deer
id_000677,train,3,cat
id_000678,valid,1,car
id_000679,test,NA,NA
id_000680,train,2,bird
id_000681,train,7,horse
id_000682,train,7,horse
id_000683,train,9,truck
id_000684,test,NA,NA
id_000685,train,5,dog
id_000686,train,5,dog
id_000687,train,3,cat
id_000688,train,4,deer
id_000689,train,0,airplane
id_000690,valid,9,truck
id_000691,test,NA,NA
id_000692,test,NA,NA
id_000693,valid,8,ship
id_000694,train,5,dog
id_000695,valid,4,deer
id_000696,train,5,dog
id_000697,test,NA,NA
id_000698,valid,1,car
id_000699,train,9,truck
id_000700,test,NA,NA
id_000701,train,9,truck
id_000702,train,8,ship
id_000703,train,7,horse
id_000704,valid,6,frog
id_000705,train,9,truck
id_000706,test,NA,NA
id_000707,valid,4,deer
id_000708,valid,5,dog
id_000709,valid,9,truck
id_000710,train,7,horse
id_000711,test,NA,NA
id_000712,train,4,deer
id_000713,test,NA,NA
id_000714,test,NA,NA
id_000715,train,4,deer
id_000716,valid,4,deer
id_000717,valid,0,airplane
id_000718,train,1,car
id_000719,train,4,deer
id_000720,train,7,horse
id_000721,valid,0,airplane
id_000722,train,5,dog
id_000723,train,8,ship
id_000724,train,6,frog
id_000725,valid,2,bird
id_000726,test,NA,NA
id_000727,valid,3,cat
id_000728,train,5,dog
id_000729,test,NA,NA
id_000730,valid,0,airplane
id_000731,test,NA,NA
id_000732,train,5,dog
id_000733,test,NA,NA
id_000734,train,0,airplane
id_000735,train,7,horse
id_000736,valid,2,bird
id_000737,test,NA,NA
id_000738,train,8,ship
id_000739,test,NA,NA
id_000740,test,NA,NA
id_000741,valid,3,cat
id_000742,valid,5,dog
id_000743,test,NA,NA
id_000744,train,2,bird
id_000745,train,2,bird
id_000746,train,3,cat
id_000747,train,4,deer
id_000748,valid,8,ship
id_000749,train,1,car
id_000750,valid,6,frog
id_000751,train,4,deer
id_000752,train,8,ship
id_000753,train,5,dog
id_000754,train,1,car
id_000755,test,NA,NA
id_000756,train,1,car
id_000757,train,4,deer
id_000758,train,2,bird
id_000759,train,9,truck
id_000760,train,4,deer
id_000761,valid,7,horse
id_000762,train,1,car
id_000763,train,8,ship
id_000764,test,NA,NA
id_000765,train,1,car
id_000766,test,NA,NA
id_000767,test,NA,NA
id_000768,train,7,horse
id_000769,valid,8,ship
id_000770,train,6,frog
id_000771,train,4,deer
id_000772,train,8,ship
id_000773,test,NA,NA
id_000774,train,9,truck
id_000775,valid,6,frog
id_000776,train,4,deer
id_000777,train,0,airplane
id_000778,valid,7,horse
id_000779,test,NA,NA
id_000780,train,9,truck
id_000781,test,NA,NA
id_000782,test,NA,NA
id_000783,train,7,horse
id_000784,test,NA,NA
id_000785,valid,8,ship
id_000786,test,NA,NA
id_000787,valid,6,frog
id_000788,train,2,bird
id_000789,train,4,deer
id_000790,valid,0,airplane
id_000791,test,NA,NA
id_000792,valid,0,airplane
id_000793,train,9,truck
id_000794,train,3,cat
id_000795,train,5,dog
id_000796,train,6,frog
id_000797,test,NA,NA
id_000798,train,5,dog
id_000799,train,7,horse
id_000800,train,3,cat
id_000801,valid,8,ship
id_000802,valid,0,airplane
id_000803,train,9,truck
id_000804,train,7,horse
id_000805,test,NA,NA
id_000806,train,6,frog
id_000807,train,3,cat
id_000808,train,9,truck
id_000809,test,NA,NA
id_000810,train,0,airplane
id_000811,train,3,cat
id_000812,train,3,cat
id_000813,valid,3,cat
id_000814,train,9,truck
id_000815,test,NA,NA
id_000816,valid,5,dog
id_000817,train,9,truck
id_000818,valid,9,truck
id_000819,train,2,bird
id_000820,valid,7,horse
id_000821,valid,3,cat
id_000822,train,5,dog
id_000823,test,NA,NA
id_000824,test,NA,NA
id_000825,train,9,truck
id_000826,valid,0,airplane
id_000827,test,NA,NA
id_000828,valid,3,cat
id_000829,train,3,cat
id_000830,valid,7,horse
id_000831,valid,6,frog
id_000832,test,NA,NA
id_000833,train,8,ship
id_000834,train,7,horse
id_000835,train,3,cat
id_000836,valid,5,dog
id_000837,train,0,airplane
id_000838,test,NA,NA
id_000839,test,NA,NA
id_000840,test,NA,NA
id_000841,train,9,truck
id_000842,train,1,car
id_000843,test,NA,NA
id_000844,train,4,deer
id_000845,test,NA,NA
id_000846,train,4,deer
id_000847,train,0,airplane
id_000848,valid,6,frog
id_000849,test,NA,NA
id_000850,train,3,cat
id_000851,train,9,truck
id_000852,valid,7,horse
id_000853,test,NA,NA
id_000854,train,9,truck
id_000855,test,NA,NA
id_000856,train,0,airplane
id_000857,test,NA,NA
id_000858,test,NA,NA
id_000859,train,2,bird
id_000860,train,2,bird
id_000861,valid,0,airplane
id_000862,train,2,bird
id_000863,test,NA,NA
id_000864,valid,0,airplane
id_000865,train,0,airplane
id_000866,valid,3,cat
id_000867,train,4,deer
id_000868,test,NA,NA
id_000869,train,7,horse
id_000870,test,NA,NA
id_000871,train,4,deer
id_000872,test,NA,NA
id_000873,valid,8,ship
id_000874,valid,2,bird
id_000875,train,4,deer
id_000876,valid,0,airplane
id_000877,train,2,bird
id_000878,train,4,deer
id_000879,train,7,horse
id_000880,train,9,truck
id_000881,test,NA,NA
id_000882,test,NA,NA
id_000883,valid,9,truck
id_000884,valid,8,ship
id_000885,test,NA,NA
id_000886,train,7,horse
id_000887,test,NA,NA
id_000888,train,6,frog
id_000889,train,5,dog
id_000890,train,9,truck
id_000891,train,0,airplane
id_000892,train,0,airplane
id_000893,train,0,airplane
id_000894,valid,0,airplane
id_000895,train,3,cat
id_000896,train,1,car
id_000897,test,NA,NA
id_000898,train,0,airplane
id_000899,train,0,airplane
id_000900,valid,1,car
id_000901,train,8,ship
id_000902,test,NA,NA
id_000903,train,2,bird
id_000904,test,NA,NA
id_000905,train,2,bird
id_000906,valid,0,airplane
id_000907,test,NA,NA
id_000908,valid,1,car
id_000909,train,0,airplane
id_000910,valid,0,airplane
id_000911,train,5,dog
id_000912,valid,7,horse
id_000913,test,NA,NA
id_000914,train,0,airplane
id_000915,train,0,airplane
id_000916,train,4,deer
id_000917,test,NA,NA
id_000918,train,7,horse
id_000919,valid,6,frog
id_000920,train,8,ship
id_000921,train,3,cat
id_000922,valid,9,truck
id_000923,train,9,truck
id_000924,valid,0,airplane
id_000925,train,8,ship
id_000926,test,NA,NA
id_000927,train,7,horse
id_000928,test,NA,NA
id_000929,test,NA,NA
id_000930,valid,4,deer
id_000931,train,6,frog
id_000932,train,9,truck
id_000933,test,NA,NA
id_000934,test,NA,NA
id_000935,train,7,horse
id_000936,valid,7,horse
id_000937,train,9,truck
id_000938,valid,4,deer
id_000939,test,NA,NA
id_000940,train,3,cat
id_000941,valid,2,bird
id_000942,test,NA,NA
id_000943,valid,0,airplane
id_000944,train,4,deer
id_000945,train,4,deer
id_000946,valid,4,deer
id_000947,test,NA,NA
id_000948,train,7,horse
id_000949,valid,8,ship
id_000950,valid,8,ship
id_000951,valid,0,airplane
id_000952,train,1,car
id_000953,train,6,frog
id_000954,test,NA,NA
id_000955,train,5,dog
id_000956,test,NA,NA
id_000957,train,8,ship
id_000958,train,1,car
id_000959,test,NA,NA
id_000960,test,NA,NA
id_000961,train,3,cat
id_000962,train,4,deer
id_000963,valid,1,car
id_000964,train,6,frog
id_000965,valid,2,bird
id_000966,valid,2,bird
id_000967,test,NA,NA
id_000968,test,NA,NA
id_000969,valid,9,truck
id_000970,test,NA,NA
id_000971,train,9,truck
id_000972,test,NA,NA
id_000973,valid,4,deer
id_000974,train,9,truck
id_000975,train,9,truck
id_000976,train,0,airplane
id_000977,test,NA,NA
id_000978,test,NA,NA
id_000979,test,NA,NA
id_000980,train,7,horse
id_000981,train,1,car
id_000982,valid,1,car
id_000983,valid,9,truck
id_000984,valid,3,cat
id_000985,train,1,car
id_000986,train,4,deer
id_000987,train,5,dog
id_000988,train,3,cat
id_000989,test,NA,NA
id_000990,train,5,dog
id_000991,test,NA,NA
id_000992,train,4,deer
id_000993,test,NA,NA
id_000994,train,1,car
id_000995,train,1,car
id_000996,train,7,horse
id_000997,test,NA,NA
id_000998,valid,2,bird
id_000999,train,1,car
id_001000,valid,2,bird
id_001001,train,5,dog
id_001002,valid,6,frog
id_001003,train,3,cat
id_001004,train,9,truck
id_001005,valid,1,car
id_001006,valid,0,airplane
id_001007,valid,4,deer
id_001008,train,9,truck
id_001009,train,8,ship
id_001010,valid,6,frog
id_001011,train,9,truck
id_001012,valid,5,dog
id_001013,train,0,airplane
id_001014,valid,9,truck
id_001015,test,NA,NA
id_001016,train,8,ship
id_001017,train,8,ship
id_001018,test,NA,NA
id_001019,train,1,car
id_001020,test,NA,NA
id_001021,train,0,airplane
id_001022,test,NA,NA
id_001023,train,1,car
id_001024,valid,8,ship
id_001025,train,1,car
id_001026,valid,7,horse
id_001027,test,NA,NA
id_001028,train,2,bird
id_001029,test,NA,NA
id_001030,valid,6,frog
id_001031,valid,5,dog
id_001032,valid,4,deer
id_001033,test,NA,NA
id_001034,valid,9,truck
id_001035,valid,6,frog
id_001036,valid,1,car
id_001037,train,3,cat
id_001038,train,5,dog
id_001039,test,NA,NA
id_001040,train,1,car
id_001041,train,2,bird
id_001042,train,1,car
id_001043,train,6,frog
id_001044,valid,4,deer
id_001045,valid,1,car
id_001046,train,4,deer
id_001047,valid,5,dog
id_001048,train,3,cat
id_001049,train,4,deer
id_001050,valid,9,truck
id_001051,valid,0,airplane
id_001052,train,5,dog
id_001053,train,4,deer
id_001054,test,NA,NA
id_001055,train,8,ship
id_001056,valid,1,car
id_001057,train,7,horse
id_001058,train,3,cat
id_001059,test,NA,NA
id_001060,train,0,airplane
id_001061,valid,1,car
id_001062,train,9,truck
id_001063,train,8,ship
id_001064,valid,1,car
id_001065,train,5,dog
id_001066,train,9,truck
id_001067,test,NA,NA
id_001068,train,1,car
id_001069,train,9,truck
id_001070,test,NA,NA
id_001071,valid,2,bird
id_001072,valid,0,airplane
id_001073,test,NA,NA
id_001074,valid,3,cat
id_001075,test,NA,NA
id_001076,train,4,deer
id_001077,test,NA,NA
id_001078,test,NA,NA
id_001079,test,NA,NA
id_001080,test,NA,NA
id_001081,train,3,cat
id_001082,test,NA,NA
id_001083,valid,6,frog
id_001084,test,NA,NA
id_001085,train,6,frog
id_001086,train,8,ship
id_001087,valid,4,deer
id_001088,train,1,car
id_001089,train,8,ship
id_001090,valid,4,deer
id_001091,train,4,deer
id_001092,train,7,horse
id_001093,train,2,bird
id_001094,valid,2,bird
id_001095,valid,6,frog
id_001096,test,NA,NA
id_001097,test,NA,NA
id_001098,valid,5,dog
id_001099,test,NA,NA
id_001100,test,NA,NA
id_001101,train,6,frog
id_001102,valid,2,bird
id_001103,train,4,deer
id_001104,train,1,car
id_001105,train,1,car
id_001106,test,NA,NA
id_001107,valid,3,cat
id_001108,train,4,deer
id_001109,test,NA,NA
id_001110,test,NA,NA
id_001111,train,2,bird
id_001112,train,6,frog
id_001113,train,0,airplane
id_001114,train,6,frog
id_001115,valid,7,horse
id_001116,test,NA,NA
id_001117,train,3,cat
id_001118,train,7,horse
id_001119,valid,2,bird
