obs_id,train_id,class,class_name
id_000943,test,NA,NA
id_000951,valid,2,c
id_000952,train,4,e
id_000956,train,6,g
id_000958,train,4,e
id_000960,train,0,a
id_000961,train,9,j
id_000963,valid,3,d
id_000965,test,NA,NA
id_000966,test,NA,NA
id_000967,valid,9,j
id_000975,train,3,d
id_000976,train,1,b
id_000977,valid,0,a
id_000981,train,3,d
id_000982,train,4,e
id_000985,valid,4,e
id_000988,valid,8,i
id_000991,train,3,d
id_000994,train,5,f
id_000995,test,NA,NA
id_000998,train,7,h
id_000999,valid,4,e
id_001000,train,6,g
id_001003,train,9,j
id_001005,train,3,d
id_001006,train,1,b
id_001013,train,2,c
id_001018,test,NA,NA
id_001019,train,3,d
id_001020,valid,6,g
id_001021,train,0,a
id_001023,test,NA,NA
id_001025,valid,4,e
id_001028,test,NA,NA
id_001029,valid,8,i
id_001033,train,8,i
id_001036,test,NA,NA
id_001037,valid,9,j
id_001040,valid,3,d
id_001041,train,5,f
id_001042,test,NA,NA
id_001045,train,4,e
id_001048,valid,7,h
id_001051,train,1,b
id_001056,train,4,e
id_001060,train,2,c
id_001061,train,3,d
id_001064,valid,4,e
id_001067,valid,8,i
id_001068,test,NA,NA
id_001071,test,NA,NA
id_001072,train,0,a
id_001078,train,0,a
id_001079,train,9,j
id_001080,train,9,j
id_001081,test,NA,NA
id_001082,test,NA,NA
id_001084,train,0,a
id_001088,train,2,c
id_001093,train,6,g
id_001094,test,NA,NA
id_001097,train,0,a
id_001102,valid,6,g
id_001104,train,3,d
id_001105,test,NA,NA
id_001107,valid,8,i
id_001110,test,NA,NA
id_001111,train,5,f
id_001113,test,NA,NA
id_001117,train,7,h
id_001119,test,NA,NA
id_001121,valid,2,c
id_001127,test,NA,NA
id_001129,train,7,h
id_001130,train,8,i
id_001132,valid,2,c
id_001136,train,4,e
id_001137,train,6,g
id_001141,train,4,e
id_001142,train,7,h
id_001144,valid,4,e
id_001147,train,8,i
id_001148,valid,7,h
id_001150,valid,2,c
id_001152,train,2,c
id_001156,test,NA,NA
id_001157,train,0,a
id_001158,train,5,f
id_001159,test,NA,NA
id_001160,test,NA,NA
id_001161,valid,2,c
id_001162,valid,7,h
id_001164,test,NA,NA
id_001166,test,NA,NA
id_001168,test,NA,NA
id_001170,train,3,d
id_001176,train,1,b
id_001179,valid,5,f
id_001180,train,1,b
id_001181,valid,9,j
id_001182,train,8,i
id_001184,test,NA,NA
id_001186,test,NA,NA
id_001187,valid,3,d
id_001189,test,NA,NA
id_001190,test,NA,NA
id_001193,train,5,f
id_001195,train,8,i
id_001199,valid,5,f
id_001200,test,NA,NA
id_001201,valid,9,j
id_001211,train,3,d
id_001213,valid,1,b
id_001214,test,NA,NA
id_001218,test,NA,NA
id_001220,train,0,a
id_001222,valid,2,c
id_001227,valid,2,c
id_001228,train,9,j
id_001231,valid,8,i
id_001232,train,8,i
id_001233,test,NA,NA
id_001234,test,NA,NA
id_001235,valid,0,a
id_001243,train,0,a
id_001244,train,7,h
id_001250,valid,1,b
id_001251,train,3,d
id_001252,valid,3,d
id_001256,valid,4,e
id_001257,test,NA,NA
id_001260,train,1,b
id_001261,train,2,c
id_001263,train,7,h
id_001265,train,5,f
id_001269,train,1,b
id_001270,train,7,h
id_001271,train,6,g
id_001272,test,NA,NA
id_001277,test,NA,NA
id_001281,train,0,a
id_001283,test,NA,NA
id_001286,test,NA,NA
id_001287,train,6,g
id_001290,test,NA,NA
id_001291,train,1,b
id_001295,train,0,a
id_001297,test,NA,NA
id_001300,valid,0,a
id_001302,train,4,e
id_001303,test,NA,NA
id_001307,test,NA,NA
id_001311,valid,0,a
id_001317,test,NA,NA
id_001318,valid,4,e
id_001322,train,2,c
id_001324,test,NA,NA
id_001325,test,NA,NA
id_001327,train,4,e
id_001328,train,1,b
id_001329,train,0,a
id_001331,train,9,j
id_001333,test,NA,NA
id_001340,train,7,h
id_001341,valid,3,d
id_001342,train,4,e
id_001344,valid,3,d
id_001345,train,7,h
id_001346,train,4,e
id_001347,test,NA,NA
id_001348,train,6,g
id_001351,valid,1,b
id_001352,train,4,e
id_001353,valid,3,d
id_001355,train,5,f
id_001358,test,NA,NA
id_001359,train,4,e
id_001363,train,2,c
id_001364,valid,0,a
id_001366,test,NA,NA
id_001368,train,9,j
id_001369,test,NA,NA
id_001371,train,8,i
id_001372,train,3,d
id_001373,test,NA,NA
id_001374,train,9,j
id_001379,train,3,d
id_001384,train,6,g
id_001385,train,0,a
id_001386,test,NA,NA
id_001387,valid,5,f
id_001392,train,6,g
id_001393,train,0,a
id_001396,valid,7,h
id_001399,valid,9,j
id_001401,test,NA,NA
id_001404,test,NA,NA
id_001408,test,NA,NA
id_001409,train,3,d
id_001410,train,4,e
id_001411,train,2,c
id_001413,test,NA,NA
id_001415,valid,8,i
id_001418,valid,9,j
id_001420,test,NA,NA
id_001424,train,6,g
id_001426,train,0,a
id_001427,valid,2,c
id_001429,test,NA,NA
id_001431,train,0,a
id_001433,train,9,j
id_001434,valid,9,j
id_001440,test,NA,NA
id_001443,valid,5,f
id_001446,valid,6,g
id_001448,valid,8,i
id_001449,train,4,e
id_001452,test,NA,NA
id_001453,test,NA,NA
id_001456,valid,2,c
id_001458,test,NA,NA
id_001459,train,9,j
id_001461,valid,8,i
id_001464,valid,8,i
id_001465,test,NA,NA
id_001466,valid,7,h
id_001467,valid,4,e
id_001470,valid,3,d
id_001471,test,NA,NA
id_001474,train,3,d
id_001481,valid,0,a
id_001482,train,0,a
id_001483,valid,2,c
id_001489,test,NA,NA
id_001491,train,2,c
id_001492,train,4,e
id_001495,train,5,f
id_001501,train,1,b
id_001503,train,5,f
id_001505,test,NA,NA
id_001506,train,9,j
id_001509,valid,2,c
id_001511,test,NA,NA
id_001516,test,NA,NA
id_001519,train,6,g
id_001525,valid,2,c
id_001532,train,7,h
id_001534,train,1,b
id_001536,valid,3,d
id_001539,train,3,d
id_001541,valid,9,j
id_001542,test,NA,NA
id_001543,train,1,b
id_001551,train,4,e
id_001552,train,2,c
id_001554,train,6,g
id_001557,test,NA,NA
id_001561,train,5,f
id_001564,train,1,b
id_001565,train,5,f
id_001570,train,9,j
id_001571,train,2,c
id_001578,train,3,d
id_001579,valid,5,f
id_001591,train,3,d
id_001594,test,NA,NA
id_001595,train,2,c
id_001596,valid,2,c
id_001597,train,0,a
id_001598,train,6,g
id_001601,test,NA,NA
id_001602,valid,1,b
id_001603,valid,0,a
id_001606,train,4,e
id_001608,test,NA,NA
id_001609,train,7,h
id_001610,valid,3,d
id_001613,test,NA,NA
id_001618,train,8,i
id_001619,train,1,b
id_001624,test,NA,NA
id_001627,train,0,a
id_001632,train,8,i
id_001634,valid,2,c
id_001635,valid,1,b
id_001637,valid,1,b
id_001638,train,2,c
id_001640,valid,0,a
id_001644,valid,9,j
id_001646,valid,8,i
id_001648,train,6,g
id_001652,train,1,b
id_001653,test,NA,NA
id_001654,valid,8,i
id_001657,train,2,c
id_001660,train,6,g
id_001661,train,7,h
id_001667,valid,7,h
id_001670,train,6,g
id_001674,train,2,c
id_001677,valid,3,d
id_001679,train,4,e
id_001680,train,3,d
id_001683,test,NA,NA
id_001689,test,NA,NA
id_001694,train,5,f
id_001696,train,5,f
id_001697,train,0,a
id_001700,test,NA,NA
id_001704,test,NA,NA
id_001705,train,3,d
id_001706,train,4,e
id_001707,test,NA,NA
id_001709,valid,9,j
id_001710,train,7,h
id_001711,valid,4,e
id_001712,valid,5,f
id_001713,train,5,f
id_001714,valid,6,g
id_001715,train,4,e
id_001718,test,NA,NA
id_001719,valid,9,j
id_001722,test,NA,NA
id_001725,train,5,f
id_001727,test,NA,NA
id_001732,valid,1,b
id_001735,train,1,b
id_001740,test,NA,NA
id_001745,train,6,g
id_001746,valid,2,c
id_001747,train,8,i
id_001749,train,7,h
id_001754,train,5,f
id_001756,valid,0,a
id_001759,train,9,j
id_001761,train,4,e
id_001772,valid,9,j
id_001773,train,4,e
id_001774,train,5,f
id_001776,train,2,c
id_001777,train,4,e
id_001778,train,1,b
id_001780,train,5,f
id_001782,valid,5,f
id_001784,valid,8,i
id_001786,valid,2,c
id_001787,train,6,g
id_001788,train,4,e
id_001793,train,4,e
id_001797,train,0,a
id_001798,train,4,e
id_001799,train,7,h
id_001800,valid,7,h
id_001801,train,1,b
id_001802,train,9,j
id_001807,train,3,d
id_001810,train,9,j
id_001811,valid,3,d
id_001812,test,NA,NA
id_001814,valid,1,b
id_001816,test,NA,NA
id_001819,valid,4,e
id_001823,test,NA,NA
id_001825,valid,1,b
id_001831,test,NA,NA
id_001840,valid,1,b
id_001846,test,NA,NA
id_001847,train,3,d
id_001850,train,4,e
id_001851,test,NA,NA
id_001852,train,2,c
id_001853,train,4,e
id_001862,train,0,a
id_001866,train,6,g
id_001867,train,0,a
id_001875,test,NA,NA
id_001876,valid,6,g
id_001877,test,NA,NA
id_001878,valid,6,g
id_001879,train,4,e
id_001884,valid,8,i
id_001886,train,6,g
id_001888,train,4,e
id_001889,train,4,e
id_001890,train,5,f
id_001894,test,NA,NA
id_001897,test,NA,NA
id_001898,train,0,a
id_001902,train,1,b
id_001906,test,NA,NA
id_001910,train,8,i
id_001914,train,3,d
id_001916,valid,0,a
id_001917,valid,8,i
id_001919,valid,0,a
id_001920,valid,2,c
id_001921,train,5,f
id_001925,train,0,a
id_001926,train,7,h
id_001929,train,1,b
id_001931,train,3,d
id_001935,train,0,a
id_001938,test,NA,NA
id_001939,train,9,j
id_001944,valid,2,c
id_001945,train,4,e
id_001946,train,0,a
id_001947,valid,6,g
id_001949,test,NA,NA
id_001950,train,5,f
id_001951,test,NA,NA
id_001952,valid,3,d
id_001956,train,7,h
id_001958,valid,7,h
id_001960,test,NA,NA
id_001962,valid,4,e
id_001965,valid,8,i
id_001968,train,6,g
id_001973,test,NA,NA
id_001974,train,5,f
id_001978,valid,0,a
id_001981,test,NA,NA
id_001983,valid,6,g
id_001984,train,7,h
id_001991,valid,9,j
id_001992,test,NA,NA
id_001993,train,4,e
id_001995,test,NA,NA
id_001997,valid,1,b
id_001998,train,6,g
id_001999,train,6,g
id_002000,train,9,j
id_002005,train,4,e
id_002006,train,2,c
id_002008,test,NA,NA
id_002011,train,1,b
id_002015,test,NA,NA
id_002017,train,2,c
id_002018,train,0,a
id_002020,test,NA,NA
id_002021,train,7,h
id_002024,train,0,a
id_002025,valid,1,b
id_002027,valid,1,b
id_002028,train,1,b
id_002032,test,NA,NA
id_002033,train,7,h
id_002035,test,NA,NA
id_002036,valid,7,h
id_002037,test,NA,NA
id_002040,valid,5,f
id_002041,valid,9,j
id_002042,valid,3,d
id_002044,valid,1,b
id_002046,test,NA,NA
id_002048,train,9,j
id_002051,test,NA,NA
id_002053,train,3,d
id_002054,test,NA,NA
id_002057,valid,2,c
id_002058,valid,4,e
id_002060,test,NA,NA
id_002061,train,7,h
id_002063,valid,8,i
id_002065,valid,5,f
id_002070,test,NA,NA
id_002076,valid,1,b
id_002080,valid,5,f
id_002084,test,NA,NA
id_002085,train,4,e
id_002087,train,4,e
id_002094,train,0,a
id_002096,test,NA,NA
id_002104,valid,2,c
id_002105,train,3,d
id_002108,train,7,h
id_002115,train,6,g
id_002116,valid,4,e
id_002119,train,8,i
id_002121,valid,0,a
id_002122,test,NA,NA
id_002124,train,1,b
id_002127,test,NA,NA
id_002128,train,0,a
id_002129,train,2,c
id_002131,test,NA,NA
id_002135,train,0,a
id_002136,train,9,j
id_002142,train,4,e
id_002143,valid,5,f
id_002144,train,8,i
id_002146,test,NA,NA
id_002148,train,2,c
id_002151,valid,4,e
id_002153,valid,1,b
id_002154,valid,4,e
id_002155,valid,0,a
id_002160,test,NA,NA
id_002164,valid,7,h
id_002168,train,9,j
id_002170,valid,3,d
id_002172,test,NA,NA
id_002175,train,8,i
id_002176,train,7,h
id_002184,valid,3,d
id_002185,train,9,j
id_002190,train,0,a
id_002191,train,0,a
id_002196,train,3,d
id_002197,test,NA,NA
id_002200,test,NA,NA
id_002203,train,3,d
id_002208,valid,9,j
id_002213,train,4,e
id_002215,valid,3,d
id_002218,valid,5,f
id_002220,test,NA,NA
id_002226,train,4,e
id_002228,test,NA,NA
id_002229,train,2,c
id_002232,train,4,e
id_002233,valid,5,f
id_002234,train,3,d
id_002235,test,NA,NA
id_002238,valid,5,f
id_002239,valid,1,b
id_002242,valid,1,b
id_002243,valid,8,i
id_002244,valid,8,i
id_002245,valid,6,g
id_002246,train,5,f
id_002247,train,7,h
id_002248,train,7,h
id_002251,train,2,c
id_002254,test,NA,NA
id_002255,test,NA,NA
id_002256,test,NA,NA
id_002257,train,6,g
id_002258,train,5,f
id_002259,train,7,h
id_002263,train,4,e
id_002264,valid,4,e
id_002265,train,4,e
id_002267,valid,2,c
id_002273,valid,2,c
id_002274,train,4,e
id_002275,train,8,i
id_002279,train,6,g
id_002284,train,0,a
id_002285,valid,2,c
id_002290,test,NA,NA
id_002291,train,7,h
id_002293,valid,4,e
id_002295,valid,8,i
id_002299,test,NA,NA
id_002301,valid,0,a
id_002306,train,7,h
id_002307,test,NA,NA
id_002311,valid,2,c
id_002312,test,NA,NA
id_002314,train,7,h
id_002319,train,6,g
id_002321,valid,6,g
id_002326,train,1,b
id_002329,train,0,a
id_002331,test,NA,NA
id_002334,valid,0,a
id_002335,train,8,i
id_002337,test,NA,NA
id_002338,train,8,i
id_002339,valid,8,i
id_002341,test,NA,NA
id_002343,train,7,h
id_002353,train,9,j
id_002356,test,NA,NA
id_002357,train,4,e
id_002360,valid,1,b
id_002362,test,NA,NA
id_002365,train,9,j
id_002367,train,7,h
id_002374,train,7,h
id_002379,train,5,f
id_002383,train,8,i
id_002385,train,3,d
id_002388,train,3,d
id_002389,train,0,a
id_002390,valid,9,j
id_002391,valid,9,j
id_002394,train,8,i
id_002395,test,NA,NA
id_002399,train,6,g
id_002400,train,4,e
id_002401,test,NA,NA
id_002402,train,1,b
id_002405,train,0,a
id_002407,train,0,a
id_002410,valid,0,a
id_002416,valid,8,i
id_002421,test,NA,NA
id_002427,train,9,j
id_002430,train,6,g
id_002434,train,7,h
id_002435,test,NA,NA
id_002441,valid,7,h
id_002442,train,9,j
id_002450,train,3,d
id_002453,test,NA,NA
id_002456,valid,8,i
id_002460,train,6,g
id_002461,valid,9,j
id_002462,test,NA,NA
id_002466,train,6,g
id_002467,test,NA,NA
id_002469,train,3,d
id_002472,train,8,i
id_002474,test,NA,NA
id_002477,test,NA,NA
id_002478,test,NA,NA
id_002479,train,1,b
id_002480,valid,8,i
id_002482,test,NA,NA
id_002484,valid,1,b
id_002485,valid,1,b
id_002487,valid,4,e
id_002489,train,2,c
id_002491,valid,9,j
id_002492,test,NA,NA
id_002494,train,0,a
id_002499,test,NA,NA
id_002500,train,8,i
id_002502,train,1,b
id_002508,test,NA,NA
id_002509,train,4,e
id_002510,train,9,j
id_002511,train,7,h
id_002516,test,NA,NA
id_002519,train,2,c
id_002521,valid,8,i
id_002523,train,4,e
id_002524,test,NA,NA
id_002525,train,4,e
id_002527,train,6,g
id_002529,train,8,i
id_002534,valid,5,f
id_002535,train,7,h
id_002537,train,4,e
id_002540,train,6,g
id_002542,test,NA,NA
id_002547,valid,4,e
id_002550,test,NA,NA
id_002552,valid,5,f
id_002560,train,6,g
id_002561,test,NA,NA
id_002564,test,NA,NA
id_002568,train,0,a
id_002574,train,6,g
id_002580,train,7,h
id_002590,valid,6,g
id_002592,train,0,a
id_002593,valid,6,g
id_002594,test,NA,NA
id_002597,valid,8,i
id_002598,train,7,h
id_002602,train,5,f
id_002605,train,4,e
id_002607,train,2,c
id_002610,test,NA,NA
id_002613,train,4,e
id_002615,train,3,d
id_002616,test,NA,NA
id_002617,train,7,h
id_002618,train,6,g
id_002621,test,NA,NA
id_002622,test,NA,NA
id_002624,train,0,a
id_002626,train,3,d
id_002631,train,9,j
id_002634,train,6,g
id_002636,valid,4,e
id_002637,valid,2,c
id_002638,train,6,g
id_002641,train,9,j
id_002642,valid,4,e
id_002647,train,2,c
id_002648,test,NA,NA
id_002650,test,NA,NA
id_002651,test,NA,NA
id_002652,train,8,i
id_002654,valid,1,b
id_002655,valid,5,f
id_002657,test,NA,NA
id_002658,train,0,a
id_002659,valid,5,f
id_002660,test,NA,NA
id_002661,train,7,h
id_002662,valid,4,e
id_002663,test,NA,NA
id_002664,train,5,f
id_002667,valid,7,h
id_002669,train,8,i
id_002673,valid,3,d
id_002676,train,6,g
id_002681,test,NA,NA
id_002682,test,NA,NA
id_002683,valid,9,j
id_002684,test,NA,NA
id_002685,test,NA,NA
id_002688,valid,5,f
id_002690,valid,2,c
id_002693,train,3,d
id_002694,valid,8,i
id_002695,train,5,f
id_002698,train,8,i
id_002699,valid,3,d
id_002701,train,1,b
id_002709,train,2,c
id_002710,test,NA,NA
id_002711,train,9,j
id_002712,train,6,g
id_002713,valid,3,d
id_002715,train,5,f
id_002719,train,5,f
id_002720,valid,6,g
id_002721,valid,4,e
id_002723,train,2,c
id_002725,test,NA,NA
id_002727,test,NA,NA
id_002731,train,6,g
id_002733,train,3,d
id_002734,test,NA,NA
id_002735,train,2,c
id_002736,train,6,g
id_002739,train,8,i
id_002740,valid,3,d
id_002743,train,9,j
id_002744,train,2,c
id_002746,train,3,d
id_002748,train,3,d
id_002754,train,1,b
id_002756,valid,8,i
id_002760,valid,1,b
id_002761,valid,6,g
id_002763,train,2,c
id_002765,train,6,g
id_002767,train,5,f
id_002770,train,2,c
id_002772,test,NA,NA
id_002773,train,6,g
id_002774,train,5,f
id_002775,valid,4,e
id_002776,train,0,a
id_002778,train,3,d
id_002781,valid,2,c
id_002782,train,8,i
id_002783,train,8,i
id_002788,test,NA,NA
id_002790,train,8,i
id_002793,test,NA,NA
id_002794,test,NA,NA
id_002804,test,NA,NA
id_002805,test,NA,NA
id_002807,test,NA,NA
id_002808,valid,5,f
id_002809,valid,7,h
id_002810,test,NA,NA
id_002811,valid,4,e
id_002812,test,NA,NA
id_002815,train,1,b
id_002816,train,0,a
id_002817,test,NA,NA
id_002819,test,NA,NA
id_002820,valid,2,c
id_002822,valid,3,d
id_002825,train,7,h
id_002829,train,9,j
id_002830,train,8,i
id_002834,train,0,a
id_002846,train,7,h
id_002853,train,3,d
id_002854,test,NA,NA
id_002857,valid,7,h
id_002858,train,7,h
id_002860,train,9,j
id_002861,valid,7,h
id_002862,train,9,j
id_002864,train,5,f
id_002868,test,NA,NA
id_002870,valid,1,b
id_002880,train,3,d
id_002883,train,0,a
id_002885,train,9,j
id_002886,test,NA,NA
id_002889,test,NA,NA
id_002891,valid,2,c
id_002895,test,NA,NA
id_002901,test,NA,NA
id_002902,test,NA,NA
id_002906,valid,2,c
id_002911,train,7,h
id_002912,train,7,h
id_002914,train,4,e
id_002921,train,9,j
id_002927,train,5,f
id_002929,test,NA,NA
id_002933,valid,5,f
id_002938,train,0,a
id_002939,train,3,d
id_002941,valid,1,b
id_002943,train,2,c
id_002945,train,0,a
id_002946,train,1,b
id_002947,train,4,e
id_002951,valid,7,h
id_002957,test,NA,NA
id_002958,train,8,i
id_002959,test,NA,NA
id_002960,test,NA,NA
id_002961,valid,7,h
id_002963,train,8,i
id_002970,train,1,b
id_002972,train,1,b
id_002977,test,NA,NA
id_002978,valid,5,f
id_002982,train,1,b
id_002983,train,8,i
id_002985,valid,8,i
id_002986,train,1,b
