obs_id,train_id,class,class_name
id_000201,valid,0,inside
id_000202,test,NA,NA
id_000203,test,NA,NA
id_000204,test,NA,NA
id_000205,train,0,inside
id_000206,train,1,outside
id_000207,train,0,inside
id_000208,train,0,inside
id_000209,test,NA,NA
id_000210,valid,1,outside
id_000211,train,1,outside
id_000212,train,0,inside
id_000213,valid,1,outside
id_000214,valid,1,outside
id_000215,valid,1,outside
id_000216,train,0,inside
id_000217,train,1,outside
id_000218,valid,1,outside
id_000219,train,1,outside
id_000220,valid,0,inside
id_000221,test,NA,NA
id_000222,test,NA,NA
id_000223,train,0,inside
id_000224,train,0,inside
id_000225,valid,1,outside
id_000226,test,NA,NA
id_000227,train,1,outside
id_000228,test,NA,NA
id_000229,train,0,inside
id_000230,train,1,outside
id_000231,valid,0,inside
id_000232,train,0,inside
id_000233,test,NA,NA
id_000234,train,0,inside
id_000235,train,1,outside
id_000236,test,NA,NA
id_000237,valid,1,outside
id_000238,test,NA,NA
id_000239,train,0,inside
id_000240,train,1,outside
id_000241,valid,0,inside
id_000242,valid,0,inside
id_000243,test,NA,NA
id_000244,test,NA,NA
id_000245,test,NA,NA
id_000246,train,0,inside
id_000247,train,0,inside
id_000248,test,NA,NA
id_000249,train,1,outside
id_000250,test,NA,NA
id_000251,test,NA,NA
id_000252,test,NA,NA
id_000253,test,NA,NA
id_000254,valid,0,inside
id_000255,valid,0,inside
id_000256,train,0,inside
id_000257,valid,0,inside
id_000258,test,NA,NA
id_000259,train,0,inside
id_000260,train,1,outside
id_000261,train,0,inside
id_000262,test,NA,NA
id_000263,train,1,outside
id_000264,valid,1,outside
id_000265,train,1,outside
id_000266,test,NA,NA
id_000267,train,0,inside
id_000268,test,NA,NA
id_000269,test,NA,NA
id_000270,train,1,outside
id_000271,valid,0,inside
id_000272,test,NA,NA
id_000273,train,0,inside
id_000274,test,NA,NA
id_000275,test,NA,NA
id_000276,valid,0,inside
id_000277,test,NA,NA
id_000278,test,NA,NA
id_000279,valid,0,inside
id_000280,valid,1,outside
id_000281,train,1,outside
id_000282,train,0,inside
id_000283,test,NA,NA
id_000284,test,NA,NA
id_000285,valid,0,inside
id_000286,test,NA,NA
id_000287,test,NA,NA
id_000288,train,0,inside
id_000289,train,0,inside
id_000290,valid,0,inside
id_000291,test,NA,NA
id_000292,train,0,inside
id_000293,test,NA,NA
id_000294,train,1,outside
id_000295,train,1,outside
id_000296,train,1,outside
id_000297,valid,0,inside
id_000298,valid,0,inside
id_000299,train,0,inside
id_000300,valid,1,outside
id_000301,valid,0,inside
id_000302,train,0,inside
id_000303,train,1,outside
id_000304,valid,0,inside
id_000305,train,0,inside
id_000306,train,1,outside
id_000307,train,1,outside
id_000308,valid,1,outside
id_000309,valid,0,inside
id_000310,train,0,inside
id_000311,test,NA,NA
id_000312,train,0,inside
id_000313,train,1,outside
id_000314,train,1,outside
id_000315,valid,1,outside
id_000316,train,1,outside
id_000317,train,0,inside
id_000318,valid,0,inside
id_000319,train,1,outside
id_000320,train,0,inside
id_000321,test,NA,NA
id_000322,train,1,outside
id_000323,train,1,outside
id_000324,train,1,outside
id_000325,train,1,outside
id_000326,test,NA,NA
id_000327,train,1,outside
id_000328,train,1,outside
id_000329,train,0,inside
id_000330,test,NA,NA
id_000331,test,NA,NA
id_000332,train,0,inside
id_000333,valid,0,inside
id_000334,test,NA,NA
id_000335,train,0,inside
id_000336,valid,0,inside
id_000337,train,1,outside
id_000338,test,NA,NA
id_000339,valid,0,inside
id_000340,valid,1,outside
id_000341,train,1,outside
id_000342,valid,0,inside
id_000343,train,1,outside
id_000344,test,NA,NA
id_000345,test,NA,NA
id_000346,train,0,inside
id_000347,valid,0,inside
id_000348,train,0,inside
id_000349,test,NA,NA
id_000350,test,NA,NA
id_000351,train,0,inside
id_000352,valid,0,inside
id_000353,train,1,outside
id_000354,train,1,outside
id_000355,test,NA,NA
id_000356,train,0,inside
id_000357,valid,1,outside
id_000358,train,0,inside
id_000359,valid,1,outside
id_000360,valid,0,inside
id_000361,train,0,inside
id_000362,test,NA,NA
id_000363,test,NA,NA
id_000364,valid,1,outside
id_000365,test,NA,NA
id_000366,train,1,outside
id_000367,train,1,outside
id_000368,train,0,inside
id_000369,train,0,inside
id_000370,valid,0,inside
id_000371,train,1,outside
id_000372,test,NA,NA
id_000373,train,1,outside
id_000374,train,0,inside
id_000375,train,1,outside
id_000376,train,0,inside
id_000377,valid,0,inside
id_000378,train,1,outside
id_000379,train,0,inside
id_000380,train,1,outside
id_000381,train,0,inside
id_000382,train,1,outside
id_000383,valid,1,outside
id_000384,test,NA,NA
id_000385,train,1,outside
id_000386,test,NA,NA
id_000387,train,1,outside
id_000388,test,NA,NA
id_000389,test,NA,NA
id_000390,test,NA,NA
id_000391,valid,0,inside
id_000392,test,NA,NA
id_000393,train,1,outside
id_000394,test,NA,NA
id_000395,train,1,outside
id_000396,train,1,outside
id_000397,train,0,inside
id_000398,valid,1,outside
id_000399,train,0,inside
id_000400,valid,1,outside
id_000401,train,0,inside
id_000402,train,0,inside
id_000403,test,NA,NA
id_000404,train,1,outside
id_000405,test,NA,NA
id_000406,test,NA,NA
id_000407,valid,0,inside
id_000408,train,1,outside
id_000409,valid,0,inside
id_000410,test,NA,NA
id_000411,test,NA,NA
id_000412,train,1,outside
id_000413,test,NA,NA
id_000414,test,NA,NA
id_000415,test,NA,NA
id_000416,test,NA,NA
id_000417,train,0,inside
id_000418,train,0,inside
id_000419,valid,0,inside
id_000420,valid,1,outside
id_000421,train,0,inside
id_000422,train,0,inside
id_000423,valid,0,inside
id_000424,train,0,inside
id_000425,train,1,outside
id_000426,test,NA,NA
id_000427,train,0,inside
id_000428,test,NA,NA
id_000429,train,1,outside
id_000430,train,1,outside
id_000431,test,NA,NA
id_000432,train,0,inside
id_000433,train,0,inside
id_000434,test,NA,NA
id_000435,valid,0,inside
id_000436,valid,1,outside
id_000437,train,0,inside
id_000438,valid,0,inside
id_000439,valid,0,inside
id_000440,train,1,outside
id_000441,train,0,inside
id_000442,valid,1,outside
id_000443,train,0,inside
id_000444,train,1,outside
id_000445,valid,0,inside
id_000446,valid,0,inside
id_000447,train,0,inside
id_000448,test,NA,NA
id_000449,train,0,inside
id_000450,train,0,inside
id_000451,train,1,outside
id_000452,train,0,inside
id_000453,train,1,outside
id_000454,train,0,inside
id_000455,test,NA,NA
id_000456,train,0,inside
id_000457,train,0,inside
id_000458,train,1,outside
id_000459,test,NA,NA
id_000460,train,0,inside
id_000461,train,0,inside
id_000462,train,0,inside
id_000463,train,0,inside
id_000464,test,NA,NA
id_000465,valid,0,inside
id_000466,train,1,outside
id_000467,test,NA,NA
id_000468,train,0,inside
id_000469,valid,0,inside
id_000470,test,NA,NA
id_000471,valid,1,outside
id_000472,test,NA,NA
id_000473,test,NA,NA
id_000474,valid,1,outside
id_000475,train,0,inside
id_000476,train,0,inside
id_000477,valid,1,outside
id_000478,train,1,outside
id_000479,train,0,inside
id_000480,train,1,outside
id_000481,train,1,outside
id_000482,train,0,inside
id_000483,train,1,outside
id_000484,valid,1,outside
id_000485,valid,1,outside
id_000486,train,1,outside
id_000487,train,0,inside
id_000488,valid,1,outside
id_000489,test,NA,NA
id_000490,test,NA,NA
id_000491,test,NA,NA
id_000492,train,1,outside
id_000493,train,0,inside
id_000494,test,NA,NA
id_000495,valid,1,outside
id_000496,train,0,inside
id_000497,valid,1,outside
id_000498,test,NA,NA
id_000499,train,1,outside
id_000500,train,0,inside
id_000501,test,NA,NA
id_000502,test,NA,NA
id_000503,train,0,inside
id_000504,train,0,inside
id_000505,train,1,outside
id_000506,train,1,outside
id_000507,test,NA,NA
id_000508,train,1,outside
id_000509,train,1,outside
id_000510,train,0,inside
id_000511,train,1,outside
id_000512,test,NA,NA
id_000513,valid,0,inside
id_000514,valid,1,outside
id_000515,train,1,outside
id_000516,train,0,inside
id_000517,valid,0,inside
id_000518,train,0,inside
id_000519,train,1,outside
id_000520,test,NA,NA
id_000521,train,1,outside
id_000522,valid,0,inside
id_000523,train,1,outside
id_000524,test,NA,NA
id_000525,train,0,inside
id_000526,train,1,outside
id_000527,valid,1,outside
id_000528,train,0,inside
id_000529,valid,1,outside
id_000530,train,1,outside
id_000531,train,0,inside
id_000532,test,NA,NA
id_000533,valid,1,outside
id_000534,train,0,inside
id_000535,train,0,inside
id_000536,valid,0,inside
id_000537,valid,0,inside
id_000538,test,NA,NA
id_000539,train,1,outside
id_000540,train,0,inside
id_000541,valid,0,inside
id_000542,valid,1,outside
id_000543,test,NA,NA
id_000544,test,NA,NA
id_000545,train,1,outside
id_000546,train,1,outside
id_000547,train,1,outside
id_000548,train,1,outside
id_000549,valid,1,outside
id_000550,train,0,inside
id_000551,train,0,inside
id_000552,train,1,outside
id_000553,train,0,inside
id_000554,test,NA,NA
id_000555,train,1,outside
id_000556,train,0,inside
id_000557,train,0,inside
id_000558,valid,0,inside
id_000559,train,1,outside
id_000560,train,0,inside
id_000561,train,1,outside
id_000562,valid,1,outside
id_000563,valid,0,inside
id_000564,valid,1,outside
id_000565,test,NA,NA
id_000566,train,1,outside
id_000567,train,0,inside
id_000568,test,NA,NA
id_000569,valid,0,inside
id_000570,train,1,outside
id_000571,train,0,inside
id_000572,train,0,inside
id_000573,train,1,outside
id_000574,test,NA,NA
id_000575,valid,0,inside
id_000576,train,0,inside
id_000577,train,1,outside
id_000578,test,NA,NA
id_000579,train,1,outside
id_000580,valid,0,inside
id_000581,train,1,outside
id_000582,test,NA,NA
id_000583,train,0,inside
id_000584,valid,0,inside
id_000585,train,1,outside
id_000586,train,0,inside
id_000587,train,0,inside
id_000588,train,1,outside
id_000589,train,1,outside
id_000590,train,1,outside
id_000591,train,1,outside
id_000592,test,NA,NA
id_000593,train,1,outside
id_000594,train,1,outside
id_000595,train,1,outside
id_000596,train,0,inside
id_000597,train,0,inside
id_000598,test,NA,NA
id_000599,valid,0,inside
id_000600,train,0,inside
id_000601,train,1,outside
id_000602,valid,0,inside
id_000603,valid,1,outside
id_000604,test,NA,NA
id_000605,train,1,outside
id_000606,test,NA,NA
id_000607,valid,0,inside
id_000608,train,0,inside
id_000609,valid,1,outside
id_000610,train,1,outside
id_000611,train,0,inside
id_000612,test,NA,NA
id_000613,test,NA,NA
id_000614,valid,0,inside
id_000615,train,0,inside
id_000616,valid,0,inside
id_000617,valid,1,outside
id_000618,valid,0,inside
id_000619,test,NA,NA
id_000620,train,0,inside
id_000621,train,1,outside
id_000622,valid,0,inside
id_000623,train,1,outside
id_000624,train,0,inside
id_000625,train,1,outside
id_000626,valid,0,inside
id_000627,train,1,outside
id_000628,train,1,outside
id_000629,train,0,inside
id_000630,valid,0,inside
id_000631,train,0,inside
id_000632,test,NA,NA
id_000633,valid,1,outside
id_000634,valid,1,outside
id_000635,valid,1,outside
id_000636,valid,1,outside
id_000637,test,NA,NA
id_000638,test,NA,NA
id_000639,test,NA,NA
id_000640,train,1,outside
id_000641,train,1,outside
id_000642,train,0,inside
id_000643,valid,0,inside
id_000644,train,1,outside
id_000645,train,0,inside
id_000646,valid,0,inside
id_000647,train,0,inside
id_000648,test,NA,NA
id_000649,test,NA,NA
id_000650,train,0,inside
id_000651,valid,1,outside
id_000652,train,0,inside
id_000653,valid,1,outside
id_000654,valid,1,outside
id_000655,test,NA,NA
id_000656,train,0,inside
id_000657,valid,0,inside
id_000658,train,1,outside
id_000659,valid,1,outside
id_000660,train,1,outside
id_000661,test,NA,NA
id_000662,train,1,outside
id_000663,test,NA,NA
id_000664,train,0,inside
id_000665,train,0,inside
id_000666,test,NA,NA
id_000667,train,1,outside
id_000668,train,1,outside
id_000669,train,0,inside
id_000670,train,0,inside
id_000671,valid,1,outside
id_000672,test,NA,NA
id_000673,train,1,outside
id_000674,valid,0,inside
id_000675,valid,1,outside
id_000676,train,1,outside
id_000677,valid,0,inside
id_000678,train,1,outside
id_000679,valid,0,inside
id_000680,test,NA,NA
id_000681,train,0,inside
id_000682,train,1,outside
id_000683,train,1,outside
id_000684,train,1,outside
id_000685,train,1,outside
id_000686,train,1,outside
id_000687,train,1,outside
id_000688,valid,0,inside
id_000689,test,NA,NA
id_000690,valid,0,inside
id_000691,valid,1,outside
id_000692,test,NA,NA
id_000693,train,0,inside
id_000694,train,0,inside
id_000695,valid,0,inside
id_000696,test,NA,NA
id_000697,test,NA,NA
id_000698,valid,1,outside
id_000699,valid,0,inside
id_000700,test,NA,NA
id_000701,valid,0,inside
id_000702,valid,1,outside
id_000703,train,0,inside
id_000704,train,1,outside
id_000705,test,NA,NA
id_000706,train,1,outside
id_000707,train,0,inside
id_000708,valid,1,outside
id_000709,test,NA,NA
id_000710,test,NA,NA
id_000711,train,0,inside
id_000712,train,1,outside
id_000713,train,1,outside
id_000714,train,1,outside
id_000715,train,0,inside
id_000716,test,NA,NA
id_000717,train,0,inside
id_000718,train,0,inside
id_000719,test,NA,NA
id_000720,test,NA,NA
id_000721,valid,0,inside
id_000722,train,0,inside
id_000723,test,NA,NA
id_000724,train,0,inside
id_000725,test,NA,NA
id_000726,test,NA,NA
id_000727,train,0,inside
id_000728,valid,1,outside
id_000729,train,0,inside
id_000730,test,NA,NA
id_000731,valid,1,outside
id_000732,test,NA,NA
id_000733,train,0,inside
id_000734,valid,0,inside
id_000735,valid,0,inside
id_000736,train,1,outside
id_000737,train,1,outside
id_000738,test,NA,NA
id_000739,test,NA,NA
id_000740,train,0,inside
id_000741,valid,0,inside
id_000742,test,NA,NA
id_000743,train,1,outside
id_000744,valid,0,inside
id_000745,train,1,outside
id_000746,test,NA,NA
id_000747,test,NA,NA
id_000748,test,NA,NA
id_000749,valid,1,outside
id_000750,train,0,inside
id_000751,train,0,inside
id_000752,test,NA,NA
id_000753,test,NA,NA
id_000754,valid,0,inside
id_000755,test,NA,NA
id_000756,valid,0,inside
id_000757,valid,0,inside
id_000758,train,1,outside
id_000759,valid,0,inside
id_000760,train,0,inside
id_000761,train,0,inside
id_000762,valid,1,outside
id_000763,train,0,inside
id_000764,test,NA,NA
id_000765,train,1,outside
id_000766,train,0,inside
id_000767,train,1,outside
id_000768,train,1,outside
id_000769,train,0,inside
id_000770,valid,1,outside
id_000771,train,1,outside
id_000772,test,NA,NA
id_000773,train,0,inside
id_000774,test,NA,NA
id_000775,valid,1,outside
id_000776,valid,0,inside
id_000777,test,NA,NA
id_000778,train,0,inside
id_000779,train,1,outside
id_000780,train,0,inside
id_000781,train,1,outside
id_000782,train,0,inside
id_000783,test,NA,NA
id_000784,valid,0,inside
id_000785,test,NA,NA
id_000786,train,0,inside
id_000787,valid,1,outside
id_000788,valid,1,outside
id_000789,train,1,outside
id_000790,train,0,inside
id_000791,train,1,outside
id_000792,train,1,outside
id_000793,train,0,inside
id_000794,train,1,outside
id_000795,train,1,outside
id_000796,train,1,outside
id_000797,test,NA,NA
id_000798,test,NA,NA
id_000799,train,0,inside
id_000800,train,0,inside
id_000801,test,NA,NA
id_000802,valid,0,inside
id_000803,train,0,inside
id_000804,train,0,inside
id_000805,train,1,outside
id_000806,train,0,inside
id_000807,valid,0,inside
id_000808,train,0,inside
id_000809,valid,1,outside
id_000810,test,NA,NA
id_000811,train,0,inside
id_000812,train,0,inside
id_000813,test,NA,NA
id_000814,train,0,inside
id_000815,valid,0,inside
id_000816,train,1,outside
id_000817,valid,1,outside
id_000818,valid,0,inside
id_000819,valid,1,outside
id_000820,train,1,outside
id_000821,valid,0,inside
id_000822,valid,0,inside
id_000823,train,1,outside
id_000824,valid,1,outside
id_000825,valid,1,outside
id_000826,train,0,inside
id_000827,test,NA,NA
id_000828,train,0,inside
id_000829,train,0,inside
id_000830,train,0,inside
id_000831,valid,0,inside
id_000832,valid,0,inside
id_000833,test,NA,NA
id_000834,valid,1,outside
id_000835,test,NA,NA
id_000836,valid,0,inside
id_000837,train,1,outside
id_000838,test,NA,NA
id_000839,train,0,inside
id_000840,train,0,inside
id_000841,train,1,outside
id_000842,test,NA,NA
id_000843,train,0,inside
id_000844,test,NA,NA
id_000845,train,1,outside
id_000846,test,NA,NA
id_000847,train,1,outside
id_000848,test,NA,NA
id_000849,train,0,inside
id_000850,test,NA,NA
id_000851,train,1,outside
id_000852,train,1,outside
id_000853,test,NA,NA
id_000854,train,1,outside
id_000855,test,NA,NA
id_000856,train,1,outside
id_000857,test,NA,NA
id_000858,valid,1,outside
id_000859,train,0,inside
id_000860,test,NA,NA
id_000861,valid,0,inside
id_000862,valid,1,outside
id_000863,test,NA,NA
id_000864,train,1,outside
id_000865,valid,1,outside
id_000866,valid,0,inside
id_000867,train,1,outside
id_000868,train,0,inside
id_000869,train,1,outside
id_000870,test,NA,NA
id_000871,train,0,inside
id_000872,test,NA,NA
id_000873,train,0,inside
id_000874,train,1,outside
id_000875,test,NA,NA
id_000876,train,0,inside
id_000877,train,1,outside
id_000878,valid,1,outside
id_000879,train,0,inside
id_000880,test,NA,NA
id_000881,train,1,outside
id_000882,train,0,inside
id_000883,valid,1,outside
id_000884,valid,0,inside
id_000885,train,1,outside
id_000886,train,0,inside
id_000887,train,1,outside
id_000888,train,0,inside
id_000889,train,0,inside
id_000890,valid,0,inside
id_000891,train,0,inside
id_000892,train,0,inside
id_000893,test,NA,NA
id_000894,train,0,inside
id_000895,valid,1,outside
id_000896,train,0,inside
id_000897,train,1,outside
id_000898,valid,0,inside
id_000899,train,0,inside
id_000900,train,0,inside
id_000901,train,0,inside
id_000902,train,0,inside
id_000903,valid,0,inside
id_000904,train,0,inside
id_000905,train,0,inside
id_000906,test,NA,NA
id_000907,test,NA,NA
id_000908,test,NA,NA
id_000909,train,0,inside
id_000910,train,0,inside
id_000911,valid,1,outside
id_000912,test,NA,NA
id_000913,train,1,outside
id_000914,test,NA,NA
id_000915,valid,1,outside
id_000916,train,1,outside
id_000917,train,1,outside
id_000918,test,NA,NA
id_000919,valid,1,outside
id_000920,train,0,inside
id_000921,train,0,inside
id_000922,test,NA,NA
id_000923,valid,1,outside
id_000924,test,NA,NA
id_000925,train,1,outside
id_000926,valid,1,outside
id_000927,train,1,outside
id_000928,train,0,inside
id_000929,train,1,outside
id_000930,train,1,outside
id_000931,valid,0,inside
id_000932,valid,0,inside
id_000933,test,NA,NA
id_000934,train,0,inside
id_000935,valid,0,inside
id_000936,valid,1,outside
id_000937,test,NA,NA
id_000938,valid,0,inside
id_000939,valid,0,inside
id_000940,train,1,outside
id_000941,train,1,outside
id_000942,test,NA,NA
id_000943,train,0,inside
id_000944,valid,1,outside
id_000945,train,0,inside
id_000946,train,1,outside
id_000947,valid,1,outside
id_000948,train,0,inside
id_000949,test,NA,NA
id_000950,valid,1,outside
id_000951,train,0,inside
id_000952,valid,1,outside
id_000953,test,NA,NA
id_000954,valid,0,inside
id_000955,train,0,inside
id_000956,valid,0,inside
id_000957,train,1,outside
id_000958,valid,1,outside
id_000959,train,1,outside
id_000960,test,NA,NA
id_000961,test,NA,NA
id_000962,test,NA,NA
id_000963,train,1,outside
id_000964,valid,1,outside
id_000965,train,0,inside
id_000966,test,NA,NA
id_000967,valid,0,inside
id_000968,valid,1,outside
id_000969,test,NA,NA
id_000970,train,1,outside
id_000971,test,NA,NA
id_000972,train,1,outside
id_000973,valid,1,outside
id_000974,valid,0,inside
id_000975,train,1,outside
id_000976,test,NA,NA
id_000977,valid,1,outside
id_000978,train,1,outside
id_000979,train,1,outside
id_000980,valid,0,inside
id_000981,train,0,inside
id_000982,test,NA,NA
id_000983,valid,1,outside
id_000984,valid,1,outside
id_000985,valid,0,inside
id_000986,train,0,inside
id_000987,test,NA,NA
id_000988,test,NA,NA
id_000989,train,1,outside
id_000990,test,NA,NA
id_000991,train,1,outside
id_000992,valid,0,inside
id_000993,valid,0,inside
id_000994,train,1,outside
id_000995,train,1,outside
id_000996,test,NA,NA
id_000997,train,0,inside
id_000998,train,1,outside
id_000999,test,NA,NA
id_001000,train,1,outside
id_001001,train,1,outside
id_001002,train,1,outside
id_001003,valid,0,inside
id_001004,train,0,inside
id_001005,train,1,outside
id_001006,train,0,inside
id_001007,train,0,inside
id_001008,train,1,outside
id_001009,train,1,outside
id_001010,test,NA,NA
id_001011,test,NA,NA
id_001012,train,0,inside
id_001013,train,1,outside
id_001014,train,0,inside
id_001015,test,NA,NA
id_001016,test,NA,NA
id_001017,train,0,inside
id_001018,train,1,outside
id_001019,train,0,inside
id_001020,valid,0,inside
id_001021,train,1,outside
id_001022,valid,1,outside
id_001023,train,0,inside
id_001024,valid,1,outside
id_001025,train,1,outside
id_001026,test,NA,NA
id_001027,train,1,outside
id_001028,train,0,inside
id_001029,valid,0,inside
id_001030,train,1,outside
id_001031,valid,0,inside
id_001032,test,NA,NA
id_001033,valid,0,inside
id_001034,train,0,inside
id_001035,valid,1,outside
id_001036,valid,0,inside
id_001037,valid,1,outside
id_001038,valid,1,outside
id_001039,train,0,inside
id_001040,train,0,inside
id_001041,train,1,outside
id_001042,train,1,outside
id_001043,train,1,outside
id_001044,valid,1,outside
id_001045,train,0,inside
id_001046,valid,1,outside
id_001047,train,0,inside
id_001048,train,1,outside
id_001049,test,NA,NA
id_001050,train,0,inside
id_001051,train,1,outside
id_001052,train,1,outside
id_001053,valid,1,outside
id_001054,test,NA,NA
id_001055,train,1,outside
id_001056,train,0,inside
id_001057,valid,0,inside
id_001058,valid,0,inside
id_001059,test,NA,NA
id_001060,train,0,inside
id_001061,valid,1,outside
id_001062,train,0,inside
id_001063,train,0,inside
id_001064,test,NA,NA
id_001065,valid,1,outside
id_001066,valid,0,inside
id_001067,valid,0,inside
id_001068,valid,1,outside
id_001069,train,0,inside
id_001070,train,0,inside
id_001071,valid,1,outside
id_001072,valid,1,outside
id_001073,valid,1,outside
id_001074,valid,1,outside
id_001075,test,NA,NA
id_001076,test,NA,NA
id_001077,train,1,outside
id_001078,valid,1,outside
id_001079,train,1,outside
id_001080,train,1,outside
id_001081,valid,1,outside
id_001082,test,NA,NA
id_001083,test,NA,NA
id_001084,valid,0,inside
id_001085,test,NA,NA
id_001086,train,0,inside
id_001087,train,1,outside
id_001088,valid,1,outside
id_001089,test,NA,NA
id_001090,valid,0,inside
id_001091,valid,1,outside
id_001092,valid,0,inside
id_001093,train,1,outside
id_001094,valid,1,outside
id_001095,valid,0,inside
id_001096,train,1,outside
id_001097,test,NA,NA
id_001098,test,NA,NA
id_001099,valid,1,outside
id_001100,train,0,inside
id_001101,test,NA,NA
id_001102,test,NA,NA
id_001103,train,0,inside
id_001104,test,NA,NA
id_001105,valid,0,inside
id_001106,valid,1,outside
id_001107,train,1,outside
id_001108,train,0,inside
id_001109,test,NA,NA
id_001110,train,0,inside
id_001111,test,NA,NA
id_001112,test,NA,NA
id_001113,valid,0,inside
id_001114,test,NA,NA
id_001115,train,1,outside
id_001116,valid,1,outside
id_001117,train,1,outside
