obs_id,train_id,class,class_name
id_000427,test,NA,NA
id_000428,train,9,boot
id_000429,train,8,bag
id_000430,test,NA,NA
id_000431,train,9,boot
id_000432,train,0,tshirt
id_000433,train,3,dress
id_000434,train,5,sandal
id_000435,test,NA,NA
id_000436,train,7,sneaker
id_000437,train,7,sneaker
id_000438,test,NA,NA
id_000439,train,4,coat
id_000440,train,9,boot
id_000441,train,0,tshirt
id_000442,train,2,pullover
id_000443,valid,4,coat
id_000444,train,6,shirt
id_000445,train,2,pullover
id_000446,train,4,coat
id_000447,test,NA,NA
id_000448,valid,9,boot
id_000449,train,1,trouser
id_000450,valid,0,tshirt
id_000451,train,9,boot
id_000452,train,4,coat
id_000453,test,NA,NA
id_000454,test,NA,NA
id_000455,train,0,tshirt
id_000456,train,6,shirt
id_000457,test,NA,NA
id_000458,valid,9,boot
id_000459,train,5,sandal
id_000460,train,0,tshirt
id_000461,train,1,trouser
id_000462,valid,4,coat
id_000463,valid,0,tshirt
id_000464,train,4,coat
id_000465,train,2,pullover
id_000466,train,9,boot
id_000467,valid,7,sneaker
id_000468,test,NA,NA
id_000469,train,9,boot
id_000470,valid,6,shirt
id_000471,valid,4,coat
id_000472,valid,9,boot
id_000473,train,7,sneaker
id_000474,train,3,dress
id_000475,train,1,trouser
id_000476,valid,2,pullover
id_000477,test,NA,NA
id_000478,valid,4,coat
id_000479,train,4,coat
id_000480,test,NA,NA
id_000481,train,7,sneaker
id_000482,test,NA,NA
id_000483,train,8,bag
id_000484,test,NA,NA
id_000485,train,5,sandal
id_000486,train,4,coat
id_000487,train,1,trouser
id_000488,test,NA,NA
id_000489,valid,8,bag
id_000490,valid,1,trouser
id_000491,train,0,tshirt
id_000492,valid,9,boot
id_000493,valid,2,pullover
id_000494,train,1,trouser
id_000495,train,3,dress
id_000496,valid,4,coat
id_000497,valid,4,coat
id_000498,train,5,sandal
id_000499,test,NA,NA
id_000500,train,0,tshirt
id_000501,test,NA,NA
id_000502,valid,6,shirt
id_000503,train,6,shirt
id_000504,train,6,shirt
id_000505,valid,4,coat
id_000506,train,9,boot
id_000507,valid,3,dress
id_000508,train,8,bag
id_000509,train,7,sneaker
id_000510,valid,5,sandal
id_000511,train,8,bag
id_000512,test,NA,NA
id_000513,train,0,tshirt
id_000514,valid,7,sneaker
id_000515,train,7,sneaker
id_000516,test,NA,NA
id_000517,test,NA,NA
id_000518,valid,5,sandal
id_000519,valid,3,dress
id_000520,valid,6,shirt
id_000521,train,8,bag
id_000522,valid,7,sneaker
id_000523,train,3,dress
id_000524,test,NA,NA
id_000525,valid,3,dress
id_000526,train,9,boot
id_000527,train,7,sneaker
id_000528,train,7,sneaker
id_000529,valid,9,boot
id_000530,train,9,boot
id_000531,train,6,shirt
id_000532,train,0,tshirt
id_000533,train,3,dress
id_000534,train,2,pullover
id_000535,train,1,trouser
id_000536,valid,0,tshirt
id_000537,test,NA,NA
id_000538,train,3,dress
id_000539,valid,1,trouser
id_000540,train,6,shirt
id_000541,valid,3,dress
id_000542,train,9,boot
id_000543,train,6,shirt
id_000544,train,3,dress
id_000545,train,1,trouser
id_000546,test,NA,NA
id_000547,train,9,boot
id_000548,train,3,dress
id_000549,test,NA,NA
id_000550,test,NA,NA
id_000551,train,8,bag
id_000552,train,5,sandal
id_000553,valid,0,tshirt
id_000554,train,8,bag
id_000555,valid,7,sneaker
id_000556,test,NA,NA
id_000557,valid,0,tshirt
id_000558,train,0,tshirt
id_000559,test,NA,NA
id_000560,train,8,bag
id_000561,train,6,shirt
id_000562,test,NA,NA
id_000563,valid,3,dress
id_000564,train,7,sneaker
id_000565,valid,8,bag
id_000566,train,6,shirt
id_000567,train,2,pullover
id_000568,valid,6,shirt
id_000569,train,2,pullover
id_000570,train,9,boot
id_000571,train,1,trouser
id_000572,train,4,coat
id_000573,train,2,pullover
id_000574,train,0,tshirt
id_000575,train,8,bag
id_000576,train,5,sandal
id_000577,train,6,shirt
id_000578,test,NA,NA
id_000579,valid,8,bag
id_000580,train,7,sneaker
id_000581,train,3,dress
id_000582,valid,9,boot
id_000583,test,NA,NA
id_000584,train,0,tshirt
id_000585,test,NA,NA
id_000586,train,4,coat
id_000587,train,0,tshirt
id_000588,train,5,sandal
id_000589,train,9,boot
id_000590,valid,7,sneaker
id_000591,train,5,sandal
id_000592,test,NA,NA
id_000593,valid,7,sneaker
id_000594,train,6,shirt
id_000595,train,8,bag
id_000596,train,6,shirt
id_000597,valid,4,coat
id_000598,valid,4,coat
id_000599,test,NA,NA
id_000600,train,4,coat
id_000601,train,8,bag
id_000602,train,9,boot
id_000603,valid,1,trouser
id_000604,test,NA,NA
id_000605,valid,9,boot
id_000606,train,9,boot
id_000607,test,NA,NA
id_000608,train,3,dress
id_000609,train,9,boot
id_000610,train,1,trouser
id_000611,test,NA,NA
id_000612,test,NA,NA
id_000613,train,5,sandal
id_000614,train,5,sandal
id_000615,test,NA,NA
id_000616,test,NA,NA
id_000617,train,1,trouser
id_000618,valid,3,dress
id_000619,valid,6,shirt
id_000620,train,0,tshirt
id_000621,train,8,bag
id_000622,train,2,pullover
id_000623,valid,5,sandal
id_000624,train,1,trouser
id_000625,train,3,dress
id_000626,test,NA,NA
id_000627,valid,2,pullover
id_000628,test,NA,NA
id_000629,train,4,coat
id_000630,valid,9,boot
id_000631,train,8,bag
id_000632,test,NA,NA
id_000633,test,NA,NA
id_000634,train,8,bag
id_000635,valid,4,coat
id_000636,valid,3,dress
id_000637,train,0,tshirt
id_000638,train,0,tshirt
id_000639,valid,6,shirt
id_000640,train,6,shirt
id_000641,test,NA,NA
id_000642,train,2,pullover
id_000643,train,9,boot
id_000644,train,2,pullover
id_000645,train,7,sneaker
id_000646,test,NA,NA
id_000647,train,0,tshirt
id_000648,train,8,bag
id_000649,train,6,shirt
id_000650,train,9,boot
id_000651,valid,6,shirt
id_000652,train,8,bag
id_000653,train,3,dress
id_000654,train,3,dress
id_000655,valid,5,sandal
id_000656,valid,0,tshirt
id_000657,train,1,trouser
id_000658,valid,5,sandal
id_000659,valid,7,sneaker
id_000660,test,NA,NA
id_000661,train,3,dress
id_000662,train,7,sneaker
id_000663,test,NA,NA
id_000664,test,NA,NA
id_000665,train,3,dress
id_000666,test,NA,NA
id_000667,train,9,boot
id_000668,test,NA,NA
id_000669,train,3,dress
id_000670,train,6,shirt
id_000671,test,NA,NA
id_000672,valid,5,sandal
id_000673,train,8,bag
id_000674,train,5,sandal
id_000675,train,4,coat
id_000676,valid,4,coat
id_000677,test,NA,NA
id_000678,train,1,trouser
id_000679,train,2,pullover
id_000680,test,NA,NA
id_000681,train,7,sneaker
id_000682,valid,7,sneaker
id_000683,test,NA,NA
id_000684,valid,5,sandal
id_000685,valid,5,sandal
id_000686,valid,5,sandal
id_000687,valid,3,dress
id_000688,valid,4,coat
id_000689,test,NA,NA
id_000690,test,NA,NA
id_000691,train,0,tshirt
id_000692,train,5,sandal
id_000693,train,8,bag
id_000694,train,5,sandal
id_000695,train,4,coat
id_000696,valid,5,sandal
id_000697,test,NA,NA
id_000698,test,NA,NA
id_000699,valid,9,boot
id_000700,valid,4,coat
id_000701,test,NA,NA
id_000702,valid,8,bag
id_000703,valid,7,sneaker
id_000704,train,6,shirt
id_000705,train,6,shirt
id_000706,test,NA,NA
id_000707,valid,4,coat
id_000708,valid,5,sandal
id_000709,train,9,boot
id_000710,valid,7,sneaker
id_000711,test,NA,NA
id_000712,valid,4,coat
id_000713,valid,1,trouser
id_000714,valid,7,sneaker
id_000715,valid,4,coat
id_000716,train,4,coat
id_000717,train,0,tshirt
id_000718,valid,1,trouser
id_000719,valid,4,coat
id_000720,train,7,sneaker
id_000721,valid,0,tshirt
id_000722,train,5,sandal
id_000723,train,8,bag
id_000724,test,NA,NA
id_000725,test,NA,NA
id_000726,valid,8,bag
id_000727,valid,3,dress
id_000728,test,NA,NA
id_000729,test,NA,NA
id_000730,valid,0,tshirt
id_000731,train,7,sneaker
id_000732,test,NA,NA
id_000733,train,9,boot
id_000734,train,0,tshirt
id_000735,valid,7,sneaker
id_000736,test,NA,NA
id_000737,valid,2,pullover
id_000738,test,NA,NA
id_000739,test,NA,NA
id_000740,valid,0,tshirt
id_000741,train,3,dress
id_000742,train,5,sandal
id_000743,valid,6,shirt
id_000744,valid,2,pullover
id_000745,train,2,pullover
id_000746,train,3,dress
id_000747,valid,4,coat
id_000748,valid,8,bag
id_000749,train,1,trouser
id_000750,train,6,shirt
id_000751,test,NA,NA
id_000752,test,NA,NA
id_000753,train,5,sandal
id_000754,valid,1,trouser
id_000755,test,NA,NA
id_000756,test,NA,NA
id_000757,valid,4,coat
id_000758,train,2,pullover
id_000759,train,9,boot
id_000760,train,4,coat
id_000761,train,7,sneaker
id_000762,valid,1,trouser
id_000763,train,8,bag
id_000764,train,2,pullover
id_000765,train,1,trouser
id_000766,train,1,trouser
id_000767,test,NA,NA
id_000768,train,7,sneaker
id_000769,train,8,bag
id_000770,train,7,sneaker
id_000771,valid,4,coat
id_000772,test,NA,NA
id_000773,valid,0,tshirt
id_000774,train,9,boot
id_000775,test,NA,NA
id_000776,train,4,coat
id_000777,train,0,tshirt
id_000778,test,NA,NA
id_000779,valid,2,pullover
id_000780,test,NA,NA
id_000781,test,NA,NA
id_000782,train,7,sneaker
id_000783,train,7,sneaker
id_000784,train,4,coat
id_000785,test,NA,NA
id_000786,train,1,trouser
id_000787,valid,6,shirt
id_000788,train,2,pullover
id_000789,valid,4,coat
id_000790,valid,0,tshirt
id_000791,test,NA,NA
id_000792,train,0,tshirt
id_000793,train,9,boot
id_000794,train,3,dress
id_000795,train,5,sandal
id_000796,valid,6,shirt
id_000797,test,NA,NA
id_000798,train,9,boot
id_000799,valid,7,sneaker
id_000800,train,3,dress
id_000801,train,8,bag
id_000802,test,NA,NA
id_000803,test,NA,NA
id_000804,test,NA,NA
id_000805,train,2,pullover
id_000806,train,6,shirt
id_000807,test,NA,NA
id_000808,test,NA,NA
id_000809,valid,3,dress
id_000810,valid,0,tshirt
id_000811,train,3,dress
id_000812,train,3,dress
id_000813,train,3,dress
id_000814,train,9,boot
id_000815,train,3,dress
id_000816,valid,5,sandal
id_000817,train,9,boot
id_000818,test,NA,NA
id_000819,train,2,pullover
id_000820,train,7,sneaker
id_000821,train,3,dress
id_000822,train,5,sandal
id_000823,train,7,sneaker
id_000824,train,8,bag
id_000825,test,NA,NA
id_000826,train,0,tshirt
id_000827,test,NA,NA
id_000828,train,3,dress
id_000829,train,3,dress
id_000830,train,9,boot
id_000831,train,6,shirt
id_000832,train,8,bag
id_000833,train,8,bag
id_000834,train,7,sneaker
id_000835,train,3,dress
id_000836,valid,5,sandal
id_000837,train,0,tshirt
id_000838,train,8,bag
id_000839,valid,9,boot
id_000840,test,NA,NA
id_000841,train,9,boot
id_000842,valid,1,trouser
id_000843,valid,2,pullover
id_000844,train,4,coat
id_000845,train,4,coat
id_000846,valid,4,coat
id_000847,valid,0,tshirt
id_000848,train,6,shirt
id_000849,valid,7,sneaker
id_000850,valid,3,dress
id_000851,valid,9,boot
id_000852,train,7,sneaker
id_000853,test,NA,NA
id_000854,train,9,boot
id_000855,train,2,pullover
id_000856,valid,0,tshirt
id_000857,valid,2,pullover
id_000858,test,NA,NA
id_000859,test,NA,NA
id_000860,valid,2,pullover
id_000861,train,0,tshirt
id_000862,test,NA,NA
id_000863,train,6,shirt
id_000864,train,0,tshirt
id_000865,train,0,tshirt
id_000866,test,NA,NA
id_000867,train,4,coat
id_000868,valid,6,shirt
id_000869,valid,7,sneaker
id_000870,valid,0,tshirt
id_000871,valid,9,boot
id_000872,train,9,boot
id_000873,train,8,bag
id_000874,train,2,pullover
id_000875,train,4,coat
id_000876,test,NA,NA
id_000877,test,NA,NA
id_000878,test,NA,NA
id_000879,train,7,sneaker
id_000880,test,NA,NA
id_000881,valid,3,dress
id_000882,test,NA,NA
id_000883,train,9,boot
id_000884,test,NA,NA
id_000885,valid,4,coat
id_000886,valid,7,sneaker
id_000887,valid,7,sneaker
id_000888,valid,6,shirt
id_000889,train,5,sandal
id_000890,train,3,dress
id_000891,valid,0,tshirt
id_000892,test,NA,NA
id_000893,test,NA,NA
id_000894,train,0,tshirt
id_000895,valid,3,dress
id_000896,train,1,trouser
id_000897,test,NA,NA
id_000898,valid,0,tshirt
id_000899,train,0,tshirt
id_000900,valid,1,trouser
id_000901,train,8,bag
id_000902,train,7,sneaker
id_000903,train,2,pullover
id_000904,train,1,trouser
id_000905,test,NA,NA
id_000906,train,0,tshirt
id_000907,valid,0,tshirt
id_000908,train,1,trouser
id_000909,valid,0,tshirt
id_000910,test,NA,NA
id_000911,train,5,sandal
id_000912,test,NA,NA
id_000913,test,NA,NA
id_000914,test,NA,NA
id_000915,train,0,tshirt
id_000916,valid,4,coat
id_000917,test,NA,NA
id_000918,train,7,sneaker
id_000919,train,6,shirt
id_000920,train,8,bag
id_000921,train,3,dress
id_000922,test,NA,NA
id_000923,train,9,boot
id_000924,valid,0,tshirt
id_000925,train,8,bag
id_000926,test,NA,NA
id_000927,valid,7,sneaker
id_000928,train,2,pullover
id_000929,valid,4,coat
id_000930,valid,4,coat
id_000931,train,6,shirt
id_000932,train,9,boot
id_000933,train,2,pullover
id_000934,valid,2,pullover
id_000935,test,NA,NA
id_000936,train,7,sneaker
id_000937,valid,9,boot
id_000938,train,4,coat
id_000939,train,8,bag
id_000940,train,3,dress
id_000941,test,NA,NA
id_000942,test,NA,NA
id_000943,train,0,tshirt
id_000944,train,4,coat
id_000945,train,4,coat
id_000946,train,4,coat
id_000947,valid,6,shirt
id_000948,valid,7,sneaker
id_000949,test,NA,NA
id_000950,valid,8,bag
id_000951,valid,0,tshirt
id_000952,train,1,trouser
id_000953,test,NA,NA
id_000954,valid,8,bag
id_000955,train,5,sandal
id_000956,test,NA,NA
id_000957,train,8,bag
id_000958,valid,1,trouser
id_000959,train,4,coat
id_000960,valid,0,tshirt
id_000961,train,3,dress
id_000962,valid,4,coat
id_000963,train,1,trouser
id_000964,train,6,shirt
id_000965,valid,2,pullover
id_000966,test,NA,NA
id_000967,train,3,dress
id_000968,train,8,bag
id_000969,train,9,boot
id_000970,test,NA,NA
id_000971,train,9,boot
id_000972,train,5,sandal
id_000973,train,4,coat
id_000974,train,9,boot
id_000975,train,1,trouser
id_000976,train,0,tshirt
id_000977,train,0,tshirt
id_000978,test,NA,NA
id_000979,train,6,shirt
id_000980,test,NA,NA
id_000981,valid,1,trouser
id_000982,train,1,trouser
id_000983,test,NA,NA
id_000984,train,3,dress
id_000985,train,1,trouser
id_000986,valid,4,coat
id_000987,test,NA,NA
id_000988,test,NA,NA
id_000989,test,NA,NA
id_000990,valid,5,sandal
id_000991,train,1,trouser
id_000992,test,NA,NA
id_000993,test,NA,NA
id_000994,valid,2,pullover
id_000995,valid,1,trouser
id_000996,train,7,sneaker
id_000997,test,NA,NA
id_000998,train,2,pullover
id_000999,train,1,trouser
id_001000,valid,2,pullover
id_001001,train,5,sandal
id_001002,valid,6,shirt
id_001003,train,3,dress
id_001004,test,NA,NA
id_001005,valid,1,trouser
id_001006,train,0,tshirt
id_001007,test,NA,NA
id_001008,test,NA,NA
id_001009,train,8,bag
id_001010,valid,6,shirt
id_001011,test,NA,NA
id_001012,valid,5,sandal
id_001013,valid,0,tshirt
id_001014,valid,9,boot
id_001015,valid,3,dress
id_001016,valid,8,bag
id_001017,train,8,bag
id_001018,train,2,pullover
id_001019,valid,1,trouser
id_001020,valid,2,pullover
id_001021,test,NA,NA
id_001022,test,NA,NA
id_001023,test,NA,NA
id_001024,train,8,bag
id_001025,test,NA,NA
id_001026,valid,7,sneaker
id_001027,train,5,sandal
id_001028,test,NA,NA
id_001029,test,NA,NA
id_001030,train,9,boot
id_001031,valid,5,sandal
id_001032,train,4,coat
id_001033,test,NA,NA
id_001034,train,9,boot
id_001035,train,6,shirt
id_001036,train,1,trouser
id_001037,train,3,dress
id_001038,test,NA,NA
id_001039,train,8,bag
id_001040,train,1,trouser
id_001041,train,2,pullover
id_001042,test,NA,NA
id_001043,train,6,shirt
id_001044,test,NA,NA
id_001045,test,NA,NA
id_001046,train,4,coat
id_001047,train,5,sandal
id_001048,train,3,dress
id_001049,test,NA,NA
id_001050,train,9,boot
id_001051,valid,0,tshirt
id_001052,valid,5,sandal
id_001053,train,4,coat
id_001054,test,NA,NA
id_001055,train,9,boot
id_001056,valid,1,trouser
id_001057,test,NA,NA
id_001058,test,NA,NA
id_001059,train,5,sandal
id_001060,valid,0,tshirt
id_001061,train,1,trouser
id_001062,train,9,boot
id_001063,train,8,bag
id_001064,test,NA,NA
id_001065,test,NA,NA
id_001066,test,NA,NA
id_001067,train,3,dress
id_001068,train,1,trouser
